vehiculo,bloque_coste,categoria_coste,dimension_coste,partida,unidad,year,valor,valor_eur,unidad_estandarizada
portavehículos industriales (tren de carretera),costes unitarios,costes directos,costes por tiempo,personal de conducción - salarios,eur/vehículo-km,2017,"0,2420",0.242,eur/vehículo-km
portavehículos industriales (tren de carretera),costes unitarios,costes directos,costes por tiempo,personal de conducción - salarios,eur/vehículo-km,2018,"0,2466",0.2466,eur/vehículo-km
portavehículos industriales (tren de carretera),costes unitarios,costes directos,costes por tiempo,personal de conducción - salarios,eur/vehículo-km,2019,"0,2504",0.2504,eur/vehículo-km
portavehículos industriales (tren de carretera),costes unitarios,costes directos,costes por tiempo,personal de conducción - salarios,eur/vehículo-km,2020,"0,2539",0.2539,eur/vehículo-km
portavehículos industriales (tren de carretera),costes unitarios,costes directos,costes por tiempo,personal de conducción - salarios,eur/vehículo-km,2021,"0,2586",0.2586,eur/vehículo-km
portavehículos industriales (tren de carretera),costes unitarios,costes directos,costes por tiempo,personal de conducción - salarios,eur/vehículo-km,2022,"0,2623",0.2623,eur/vehículo-km
portavehículos industriales (tren de carretera),costes unitarios,costes directos,costes por tiempo,personal de conducción - salarios,eur/vehículo-km,2023,"0,2718",0.2718,eur/vehículo-km
portavehículos industriales (tren de carretera),costes unitarios,costes directos,costes por tiempo,personal de conducción - salarios,eur/vehículo-km,2024,"0,2863",0.2863,eur/vehículo-km
portavehículos industriales (tren de carretera),costes unitarios,costes directos,costes por tiempo,seguros,eur/vehículo-km,2017,"0,0761",0.0761,eur/vehículo-km
portavehículos industriales (tren de carretera),costes unitarios,costes directos,costes por tiempo,seguros,eur/vehículo-km,2018,"0,0774",0.0774,eur/vehículo-km
portavehículos industriales (tren de carretera),costes unitarios,costes directos,costes por tiempo,seguros,eur/vehículo-km,2019,"0,0791",0.0791,eur/vehículo-km
portavehículos industriales (tren de carretera),costes unitarios,costes directos,costes por tiempo,seguros,eur/vehículo-km,2020,"0,0792",0.0792,eur/vehículo-km
portavehículos industriales (tren de carretera),costes unitarios,costes directos,costes por tiempo,seguros,eur/vehículo-km,2021,"0,0799",0.0799,eur/vehículo-km
portavehículos industriales (tren de carretera),costes unitarios,costes directos,costes por tiempo,seguros,eur/vehículo-km,2022,"0,0807",0.0807,eur/vehículo-km
portavehículos industriales (tren de carretera),costes unitarios,costes directos,costes por tiempo,seguros,eur/vehículo-km,2023,"0,0833",0.0833,eur/vehículo-km
portavehículos industriales (tren de carretera),costes unitarios,costes directos,costes por tiempo,seguros,eur/vehículo-km,2024,"0,0902",0.0902,eur/vehículo-km
portavehículos industriales (tren de carretera),costes unitarios,costes directos,costes por tiempo,costes fiscales,eur/vehículo-km,2017,"0,0067",0.0067,eur/vehículo-km
portavehículos industriales (tren de carretera),costes unitarios,costes directos,costes por tiempo,costes fiscales,eur/vehículo-km,2018,"0,0068",0.0068,eur/vehículo-km
portavehículos industriales (tren de carretera),costes unitarios,costes directos,costes por tiempo,costes fiscales,eur/vehículo-km,2019,"0,0069",0.0069,eur/vehículo-km
portavehículos industriales (tren de carretera),costes unitarios,costes directos,costes por tiempo,costes fiscales,eur/vehículo-km,2020,"0,0069",0.0069,eur/vehículo-km
portavehículos industriales (tren de carretera),costes unitarios,costes directos,costes por tiempo,costes fiscales,eur/vehículo-km,2021,"0,0070",0.007,eur/vehículo-km
portavehículos industriales (tren de carretera),costes unitarios,costes directos,costes por tiempo,costes fiscales,eur/vehículo-km,2022,"0,0074",0.0074,eur/vehículo-km
portavehículos industriales (tren de carretera),costes unitarios,costes directos,costes por tiempo,costes fiscales,eur/vehículo-km,2023,"0,0079",0.0079,eur/vehículo-km
portavehículos industriales (tren de carretera),costes unitarios,costes directos,costes por tiempo,costes fiscales,eur/vehículo-km,2024,"0,0081",0.0081,eur/vehículo-km
portavehículos industriales (tren de carretera),costes unitarios,costes directos,costes kilométricos,combustible,eur/vehículo-km,2017,"0,3820",0.382,eur/vehículo-km
portavehículos industriales (tren de carretera),costes unitarios,costes directos,costes kilométricos,combustible,eur/vehículo-km,2018,"0,4222",0.4222,eur/vehículo-km
portavehículos industriales (tren de carretera),costes unitarios,costes directos,costes kilométricos,combustible,eur/vehículo-km,2019,"0,4165",0.4165,eur/vehículo-km
portavehículos industriales (tren de carretera),costes unitarios,costes directos,costes kilométricos,combustible,eur/vehículo-km,2020,"0,3706",0.3706,eur/vehículo-km
portavehículos industriales (tren de carretera),costes unitarios,costes directos,costes kilométricos,combustible,eur/vehículo-km,2021,"0,4230",0.423,eur/vehículo-km
portavehículos industriales (tren de carretera),costes unitarios,costes directos,costes kilométricos,combustible,eur/vehículo-km,2022,"0,6325",0.6325,eur/vehículo-km
portavehículos industriales (tren de carretera),costes unitarios,costes directos,costes kilométricos,combustible,eur/vehículo-km,2023,"0,5551",0.5551,eur/vehículo-km
portavehículos industriales (tren de carretera),costes unitarios,costes directos,costes kilométricos,combustible,eur/vehículo-km,2024,"0,5167",0.5167,eur/vehículo-km
portavehículos industriales (tren de carretera),costes unitarios,costes directos,costes kilométricos,consumo de disolución de urea,eur/vehículo-km,2017,"0,0179",0.0179,eur/vehículo-km
portavehículos industriales (tren de carretera),costes unitarios,costes directos,costes kilométricos,consumo de disolución de urea,eur/vehículo-km,2018,"0,0183",0.0183,eur/vehículo-km
portavehículos industriales (tren de carretera),costes unitarios,costes directos,costes kilométricos,consumo de disolución de urea,eur/vehículo-km,2019,"0,0186",0.0186,eur/vehículo-km
portavehículos industriales (tren de carretera),costes unitarios,costes directos,costes kilométricos,consumo de disolución de urea,eur/vehículo-km,2020,"0,0189",0.0189,eur/vehículo-km
portavehículos industriales (tren de carretera),costes unitarios,costes directos,costes kilométricos,consumo de disolución de urea,eur/vehículo-km,2021,"0,0193",0.0193,eur/vehículo-km
portavehículos industriales (tren de carretera),costes unitarios,costes directos,costes kilométricos,consumo de disolución de urea,eur/vehículo-km,2022,"0,0200",0.02,eur/vehículo-km
portavehículos industriales (tren de carretera),costes unitarios,costes directos,costes kilométricos,consumo de disolución de urea,eur/vehículo-km,2023,"0,0213",0.0213,eur/vehículo-km
portavehículos industriales (tren de carretera),costes unitarios,costes directos,costes kilométricos,consumo de disolución de urea,eur/vehículo-km,2024,"0,0222",0.0222,eur/vehículo-km
portavehículos industriales (tren de carretera),costes unitarios,costes directos,costes kilométricos,neumáticos,eur/vehículo-km,2017,"0,0586",0.0586,eur/vehículo-km
portavehículos industriales (tren de carretera),costes unitarios,costes directos,costes kilométricos,neumáticos,eur/vehículo-km,2018,"0,0588",0.0588,eur/vehículo-km
portavehículos industriales (tren de carretera),costes unitarios,costes directos,costes kilométricos,neumáticos,eur/vehículo-km,2019,"0,0585",0.0585,eur/vehículo-km
portavehículos industriales (tren de carretera),costes unitarios,costes directos,costes kilométricos,neumáticos,eur/vehículo-km,2020,"0,0593",0.0593,eur/vehículo-km
portavehículos industriales (tren de carretera),costes unitarios,costes directos,costes kilométricos,neumáticos,eur/vehículo-km,2021,"0,0605",0.0605,eur/vehículo-km
portavehículos industriales (tren de carretera),costes unitarios,costes directos,costes kilométricos,neumáticos,eur/vehículo-km,2022,"0,0659",0.0659,eur/vehículo-km
portavehículos industriales (tren de carretera),costes unitarios,costes directos,costes kilométricos,neumáticos,eur/vehículo-km,2023,"0,0725",0.0725,eur/vehículo-km
portavehículos industriales (tren de carretera),costes unitarios,costes directos,costes kilométricos,neumáticos,eur/vehículo-km,2024,"0,0745",0.0745,eur/vehículo-km
portavehículos industriales (tren de carretera),costes unitarios,costes directos,costes kilométricos,mantenimiento,eur/vehículo-km,2017,"0,0479",0.0479,eur/vehículo-km
portavehículos industriales (tren de carretera),costes unitarios,costes directos,costes kilométricos,mantenimiento,eur/vehículo-km,2018,"0,0487",0.0487,eur/vehículo-km
portavehículos industriales (tren de carretera),costes unitarios,costes directos,costes kilométricos,mantenimiento,eur/vehículo-km,2019,"0,0495",0.0495,eur/vehículo-km
portavehículos industriales (tren de carretera),costes unitarios,costes directos,costes kilométricos,mantenimiento,eur/vehículo-km,2020,"0,0503",0.0503,eur/vehículo-km
portavehículos industriales (tren de carretera),costes unitarios,costes directos,costes kilométricos,mantenimiento,eur/vehículo-km,2021,"0,0514",0.0514,eur/vehículo-km
portavehículos industriales (tren de carretera),costes unitarios,costes directos,costes kilométricos,mantenimiento,eur/vehículo-km,2022,"0,0534",0.0534,eur/vehículo-km
portavehículos industriales (tren de carretera),costes unitarios,costes directos,costes kilométricos,mantenimiento,eur/vehículo-km,2023,"0,0568",0.0568,eur/vehículo-km
portavehículos industriales (tren de carretera),costes unitarios,costes directos,costes kilométricos,mantenimiento,eur/vehículo-km,2024,"0,0592",0.0592,eur/vehículo-km
portavehículos industriales (tren de carretera),costes unitarios,costes directos,costes kilométricos,reparaciones,eur/vehículo-km,2017,"0,0392",0.0392,eur/vehículo-km
portavehículos industriales (tren de carretera),costes unitarios,costes directos,costes kilométricos,reparaciones,eur/vehículo-km,2018,"0,0399",0.0399,eur/vehículo-km
portavehículos industriales (tren de carretera),costes unitarios,costes directos,costes kilométricos,reparaciones,eur/vehículo-km,2019,"0,0405",0.0405,eur/vehículo-km
portavehículos industriales (tren de carretera),costes unitarios,costes directos,costes kilométricos,reparaciones,eur/vehículo-km,2020,"0,0412",0.0412,eur/vehículo-km
portavehículos industriales (tren de carretera),costes unitarios,costes directos,costes kilométricos,reparaciones,eur/vehículo-km,2021,"0,0421",0.0421,eur/vehículo-km
portavehículos industriales (tren de carretera),costes unitarios,costes directos,costes kilométricos,reparaciones,eur/vehículo-km,2022,"0,0437",0.0437,eur/vehículo-km
portavehículos industriales (tren de carretera),costes unitarios,costes directos,costes kilométricos,reparaciones,eur/vehículo-km,2023,"0,0465",0.0465,eur/vehículo-km
portavehículos industriales (tren de carretera),costes unitarios,costes directos,costes kilométricos,reparaciones,eur/vehículo-km,2024,"0,0485",0.0485,eur/vehículo-km
portavehículos industriales (tren de carretera),costes unitarios,costes directos,costes kilométricos,dietas,eur/vehículo-km,2017,"0,1388",0.1388,eur/vehículo-km
portavehículos industriales (tren de carretera),costes unitarios,costes directos,costes kilométricos,dietas,eur/vehículo-km,2018,"0,1415",0.1415,eur/vehículo-km
portavehículos industriales (tren de carretera),costes unitarios,costes directos,costes kilométricos,dietas,eur/vehículo-km,2019,"0,1437",0.1437,eur/vehículo-km
portavehículos industriales (tren de carretera),costes unitarios,costes directos,costes kilométricos,dietas,eur/vehículo-km,2020,"0,1457",0.1457,eur/vehículo-km
portavehículos industriales (tren de carretera),costes unitarios,costes directos,costes kilométricos,dietas,eur/vehículo-km,2021,"0,1484",0.1484,eur/vehículo-km
portavehículos industriales (tren de carretera),costes unitarios,costes directos,costes kilométricos,dietas,eur/vehículo-km,2022,"0,1505",0.1505,eur/vehículo-km
portavehículos industriales (tren de carretera),costes unitarios,costes directos,costes kilométricos,dietas,eur/vehículo-km,2023,"0,1560",0.156,eur/vehículo-km
portavehículos industriales (tren de carretera),costes unitarios,costes directos,costes kilométricos,dietas,eur/vehículo-km,2024,"0,1643",0.1643,eur/vehículo-km
portavehículos industriales (tren de carretera),costes unitarios,costes directos,costes kilométricos,peajes,eur/vehículo-km,2017,"0,0157",0.0157,eur/vehículo-km
portavehículos industriales (tren de carretera),costes unitarios,costes directos,costes kilométricos,peajes,eur/vehículo-km,2018,"0,0160",0.016,eur/vehículo-km
portavehículos industriales (tren de carretera),costes unitarios,costes directos,costes kilométricos,peajes,eur/vehículo-km,2019,"0,0163",0.0163,eur/vehículo-km
