Año,CCAA,Ámbito,Categoría,Tipo Mercancía,Ton-Km(millones)
2024,Galicia,Transporte Internacional,Recibido,Abonos,49.36
2024,Galicia,Transporte Internacional,Recibido,Productos Químicos,59.83
2024,Galicia,Transporte Internacional,Recibido,"Máquinas, Vehículos, Objetos Manufacturados Y Transacciones Especiales",725.25
2024,"Madrid, Comunidad de",Transporte Intrarregional,Intramunicipal,Productos Agrícolas Y Animales Vivos,4.54
2024,"Madrid, Comunidad de",Transporte Intrarregional,Intramunicipal,Productos Alimenticios Y Forrajes,7.89
2024,"Madrid, Comunidad de",Transporte Intrarregional,Intramunicipal,Productos Petrolíferos,4.82
2024,"Madrid, Comunidad de",Transporte Intrarregional,Intramunicipal,Minerales Y Residuos Para Refundición,0.35
2024,"Madrid, Comunidad de",Transporte Intrarregional,Intramunicipal,Productos Metalúrgicos,2.69
2024,"Madrid, Comunidad de",Transporte Intrarregional,Intramunicipal,Minerales En Bruto O Manufacturados Y Materiales De Construcción,119.51
2024,"Madrid, Comunidad de",Transporte Intrarregional,Intramunicipal,Abonos,0.24
2024,"Madrid, Comunidad de",Transporte Intrarregional,Intramunicipal,Productos Químicos,1.18
2024,"Madrid, Comunidad de",Transporte Intrarregional,Intramunicipal,"Máquinas, Vehículos, Objetos Manufacturados Y Transacciones Especiales",43.04
2024,"Madrid, Comunidad de",Transporte Intrarregional,Intermunicipal Intrarregional,Productos Agrícolas Y Animales Vivos,53.98
2024,"Madrid, Comunidad de",Transporte Intrarregional,Intermunicipal Intrarregional,Productos Alimenticios Y Forrajes,222.18
2024,"Madrid, Comunidad de",Transporte Intrarregional,Intermunicipal Intrarregional,Productos Petrolíferos,78.47
2024,"Madrid, Comunidad de",Transporte Intrarregional,Intermunicipal Intrarregional,Minerales Y Residuos Para Refundición,16.26
2024,"Madrid, Comunidad de",Transporte Intrarregional,Intermunicipal Intrarregional,Productos Metalúrgicos,24.02
2024,"Madrid, Comunidad de",Transporte Intrarregional,Intermunicipal Intrarregional,Minerales En Bruto O Manufacturados Y Materiales De Construcción,831.73
2024,"Madrid, Comunidad de",Transporte Intrarregional,Intermunicipal Intrarregional,Abonos,16.74
2024,"Madrid, Comunidad de",Transporte Intrarregional,Intermunicipal Intrarregional,Productos Químicos,26.38
2024,"Madrid, Comunidad de",Transporte Intrarregional,Intermunicipal Intrarregional,"Máquinas, Vehículos, Objetos Manufacturados Y Transacciones Especiales",431.54
2024,"Madrid, Comunidad de",Transporte Interregional,Expedido,Productos Agrícolas Y Animales Vivos,833.99
2024,"Madrid, Comunidad de",Transporte Interregional,Expedido,Productos Alimenticios Y Forrajes,2789.95
2024,"Madrid, Comunidad de",Transporte Interregional,Expedido,Productos Petrolíferos,93.93
2024,"Madrid, Comunidad de",Transporte Interregional,Expedido,Minerales Y Residuos Para Refundición,179.01
2024,"Madrid, Comunidad de",Transporte Interregional,Expedido,Productos Metalúrgicos,239.93
2024,"Madrid, Comunidad de",Transporte Interregional,Expedido,Minerales En Bruto O Manufacturados Y Materiales De Construcción,857.54
2024,"Madrid, Comunidad de",Transporte Interregional,Expedido,Abonos,55.68
2024,"Madrid, Comunidad de",Transporte Interregional,Expedido,Productos Químicos,526.75
2024,"Madrid, Comunidad de",Transporte Interregional,Expedido,"Máquinas, Vehículos, Objetos Manufacturados Y Transacciones Especiales",6460.84
2024,"Madrid, Comunidad de",Transporte Interregional,Recibido,Productos Agrícolas Y Animales Vivos,1728.08
2024,"Madrid, Comunidad de",Transporte Interregional,Recibido,Productos Alimenticios Y Forrajes,3164.05
2024,"Madrid, Comunidad de",Transporte Interregional,Recibido,Productos Petrolíferos,93.93
2024,"Madrid, Comunidad de",Transporte Interregional,Recibido,Minerales Y Residuos Para Refundición,151.68
2024,"Madrid, Comunidad de",Transporte Interregional,Recibido,Productos Metalúrgicos,388.8
2024,"Madrid, Comunidad de",Transporte Interregional,Recibido,Minerales En Bruto O Manufacturados Y Materiales De Construcción,1727.05
2024,"Madrid, Comunidad de",Transporte Interregional,Recibido,Abonos,33.07
2024,"Madrid, Comunidad de",Transporte Interregional,Recibido,Productos Químicos,471.82
2024,"Madrid, Comunidad de",Transporte Interregional,Recibido,"Máquinas, Vehículos, Objetos Manufacturados Y Transacciones Especiales",6035.14
2024,"Madrid, Comunidad de",Transporte Internacional,Expedido,Productos Agrícolas Y Animales Vivos,80.51
2024,"Madrid, Comunidad de",Transporte Internacional,Expedido,Productos Alimenticios Y Forrajes,117.55
2024,"Madrid, Comunidad de",Transporte Internacional,Expedido,Minerales Y Residuos Para Refundición,10.61
2024,"Madrid, Comunidad de",Transporte Internacional,Expedido,Productos Metalúrgicos,29.8
2024,"Madrid, Comunidad de",Transporte Internacional,Expedido,Minerales En Bruto O Manufacturados Y Materiales De Construcción,177.53
2024,"Madrid, Comunidad de",Transporte Internacional,Expedido,Productos Químicos,133.89
2024,"Madrid, Comunidad de",Transporte Internacional,Expedido,"Máquinas, Vehículos, Objetos Manufacturados Y Transacciones Especiales",1123.97
2024,"Madrid, Comunidad de",Transporte Internacional,Recibido,Productos Agrícolas Y Animales Vivos,395.14
2024,"Madrid, Comunidad de",Transporte Internacional,Recibido,Productos Alimenticios Y Forrajes,1056.28
2024,"Madrid, Comunidad de",Transporte Internacional,Recibido,Productos Petrolíferos,33.15
2024,"Madrid, Comunidad de",Transporte Internacional,Recibido,Minerales Y Residuos Para Refundición,11.75
2024,"Madrid, Comunidad de",Transporte Internacional,Recibido,Productos Metalúrgicos,60.89
2024,"Madrid, Comunidad de",Transporte Internacional,Recibido,Minerales En Bruto O Manufacturados Y Materiales De Construcción,22.98
2024,"Madrid, Comunidad de",Transporte Internacional,Recibido,Productos Químicos,309.37
2024,"Madrid, Comunidad de",Transporte Internacional,Recibido,"Máquinas, Vehículos, Objetos Manufacturados Y Transacciones Especiales",2016.95
2024,"Murcia, Región de",Transporte Intrarregional,Intramunicipal,Productos Agrícolas Y Animales Vivos,44.53
2024,"Murcia, Región de",Transporte Intrarregional,Intramunicipal,Productos Alimenticios Y Forrajes,20.36
2024,"Murcia, Región de",Transporte Intrarregional,Intramunicipal,Combustibles Minerales Sólidos,24.16
2024,"Murcia, Región de",Transporte Intrarregional,Intramunicipal,Productos Petrolíferos,2.37
2024,"Murcia, Región de",Transporte Intrarregional,Intramunicipal,Minerales Y Residuos Para Refundición,1.02
2024,"Murcia, Región de",Transporte Intrarregional,Intramunicipal,Productos Metalúrgicos,0.68
2024,"Murcia, Región de",Transporte Intrarregional,Intramunicipal,Minerales En Bruto O Manufacturados Y Materiales De Construcción,56.92
2024,"Murcia, Región de",Transporte Intrarregional,Intramunicipal,Abonos,5.81
2024,"Murcia, Región de",Transporte Intrarregional,Intramunicipal,Productos Químicos,0.72
2024,"Murcia, Región de",Transporte Intrarregional,Intramunicipal,"Máquinas, Vehículos, Objetos Manufacturados Y Transacciones Especiales",26.2
2024,"Murcia, Región de",Transporte Intrarregional,Intermunicipal Intrarregional,Productos Agrícolas Y Animales Vivos,327.93
2024,"Murcia, Región de",Transporte Intrarregional,Intermunicipal Intrarregional,Productos Alimenticios Y Forrajes,183.86
2024,"Murcia, Región de",Transporte Intrarregional,Intermunicipal Intrarregional,Combustibles Minerales Sólidos,3.27
2024,"Murcia, Región de",Transporte Intrarregional,Intermunicipal Intrarregional,Productos Petrolíferos,87.24
2024,"Murcia, Región de",Transporte Intrarregional,Intermunicipal Intrarregional,Minerales Y Residuos Para Refundición,20.4
2024,"Murcia, Región de",Transporte Intrarregional,Intermunicipal Intrarregional,Productos Metalúrgicos,18.81
2024,"Murcia, Región de",Transporte Intrarregional,Intermunicipal Intrarregional,Minerales En Bruto O Manufacturados Y Materiales De Construcción,422.57
2024,"Murcia, Región de",Transporte Intrarregional,Intermunicipal Intrarregional,Abonos,53.9
2024,"Murcia, Región de",Transporte Intrarregional,Intermunicipal Intrarregional,Productos Químicos,34.86
2024,"Murcia, Región de",Transporte Intrarregional,Intermunicipal Intrarregional,"Máquinas, Vehículos, Objetos Manufacturados Y Transacciones Especiales",201.48
2024,"Murcia, Región de",Transporte Interregional,Expedido,Productos Agrícolas Y Animales Vivos,1760.43
2024,"Murcia, Región de",Transporte Interregional,Expedido,Productos Alimenticios Y Forrajes,1446.0
2024,"Murcia, Región de",Transporte Interregional,Expedido,Combustibles Minerales Sólidos,44.24
2024,"Murcia, Región de",Transporte Interregional,Expedido,Productos Petrolíferos,256.66
2024,"Murcia, Región de",Transporte Interregional,Expedido,Minerales Y Residuos Para Refundición,162.09
2024,"Murcia, Región de",Transporte Interregional,Expedido,Productos Metalúrgicos,129.04
2024,"Murcia, Región de",Transporte Interregional,Expedido,Minerales En Bruto O Manufacturados Y Materiales De Construcción,457.14
2024,"Murcia, Región de",Transporte Interregional,Expedido,Abonos,123.91
2024,"Murcia, Región de",Transporte Interregional,Expedido,Productos Químicos,407.74
2024,"Murcia, Región de",Transporte Interregional,Expedido,"Máquinas, Vehículos, Objetos Manufacturados Y Transacciones Especiales",1363.43
2024,"Murcia, Región de",Transporte Interregional,Recibido,Productos Agrícolas Y Animales Vivos,846.82
2024,"Murcia, Región de",Transporte Interregional,Recibido,Productos Alimenticios Y Forrajes,1652.94
2024,"Murcia, Región de",Transporte Interregional,Recibido,Combustibles Minerales Sólidos,22.14
2024,"Murcia, Región de",Transporte Interregional,Recibido,Productos Petrolíferos,72.23
2024,"Murcia, Región de",Transporte Interregional,Recibido,Minerales Y Residuos Para Refundición,82.16
2024,"Murcia, Región de",Transporte Interregional,Recibido,Productos Metalúrgicos,389.34
2024,"Murcia, Región de",Transporte Interregional,Recibido,Minerales En Bruto O Manufacturados Y Materiales De Construcción,557.7
2024,"Murcia, Región de",Transporte Interregional,Recibido,Abonos,199.93
2024,"Murcia, Región de",Transporte Interregional,Recibido,Productos Químicos,436.77
2024,"Murcia, Región de",Transporte Interregional,Recibido,"Máquinas, Vehículos, Objetos Manufacturados Y Transacciones Especiales",1862.32
2024,"Murcia, Región de",Transporte Internacional,Expedido,Productos Agrícolas Y Animales Vivos,3821.82
2024,"Murcia, Región de",Transporte Internacional,Expedido,Productos Alimenticios Y Forrajes,757.97
2024,"Murcia, Región de",Transporte Internacional,Expedido,Productos Petrolíferos,19.61
2024,"Murcia, Región de",Transporte Internacional,Expedido,Minerales En Bruto O Manufacturados Y Materiales De Construcción,85.6
2024,"Murcia, Región de",Transporte Internacional,Expedido,Abonos,16.03
2024,"Murcia, Región de",Transporte Internacional,Expedido,Productos Químicos,70.7
2024,"Murcia, Región de",Transporte Internacional,Expedido,"Máquinas, Vehículos, Objetos Manufacturados Y Transacciones Especiales",348.65
2024,"Murcia, Región de",Transporte Internacional,Recibido,Productos Agrícolas Y Animales Vivos,312.15
2024,"Murcia, Región de",Transporte Internacional,Recibido,Productos Alimenticios Y Forrajes,307.67
2024,"Murcia, Región de",Transporte Internacional,Recibido,Productos Metalúrgicos,15.06
2024,"Murcia, Región de",Transporte Internacional,Recibido,Minerales En Bruto O Manufacturados Y Materiales De Construcción,20.24
2024,"Murcia, Región de",Transporte Internacional,Recibido,Abonos,18.72
2024,"Murcia, Región de",Transporte Internacional,Recibido,Productos Químicos,125.5
2024,"Murcia, Región de",Transporte Internacional,Recibido,"Máquinas, Vehículos, Objetos Manufacturados Y Transacciones Especiales",809.78
2024,"Navarra, Comunidad Foral de",Transporte Intrarregional,Intramunicipal,Productos Agrícolas Y Animales Vivos,2.11
2024,"Navarra, Comunidad Foral de",Transporte Intrarregional,Intramunicipal,Productos Alimenticios Y Forrajes,0.75
2024,"Navarra, Comunidad Foral de",Transporte Intrarregional,Intramunicipal,Productos Petrolíferos,0.36
2024,"Navarra, Comunidad Foral de",Transporte Intrarregional,Intramunicipal,Minerales Y Residuos Para Refundición,0.11
2024,"Navarra, Comunidad Foral de",Transporte Intrarregional,Intramunicipal,Productos Metalúrgicos,0.3
2024,"Navarra, Comunidad Foral de",Transporte Intrarregional,Intramunicipal,Minerales En Bruto O Manufacturados Y Materiales De Construcción,9.44
2024,"Navarra, Comunidad Foral de",Transporte Intrarregional,Intramunicipal,Productos Químicos,0.0
2024,"Navarra, Comunidad Foral de",Transporte Intrarregional,Intramunicipal,"Máquinas, Vehículos, Objetos Manufacturados Y Transacciones Especiales",3.15
2024,"Navarra, Comunidad Foral de",Transporte Intrarregional,Intermunicipal Intrarregional,Productos Agrícolas Y Animales Vivos,55.35
2024,"Navarra, Comunidad Foral de",Transporte Intrarregional,Intermunicipal Intrarregional,Productos Alimenticios Y Forrajes,88.61
2024,"Navarra, Comunidad Foral de",Transporte Intrarregional,Intermunicipal Intrarregional,Productos Petrolíferos,39.44
2024,"Navarra, Comunidad Foral de",Transporte Intrarregional,Intermunicipal Intrarregional,Minerales Y Residuos Para Refundición,6.35
2024,"Navarra, Comunidad Foral de",Transporte Intrarregional,Intermunicipal Intrarregional,Productos Metalúrgicos,8.8
2024,"Navarra, Comunidad Foral de",Transporte Intrarregional,Intermunicipal Intrarregional,Minerales En Bruto O Manufacturados Y Materiales De Construcción,147.16
2024,"Navarra, Comunidad Foral de",Transporte Intrarregional,Intermunicipal Intrarregional,Abonos,28.65
2024,"Navarra, Comunidad Foral de",Transporte Intrarregional,Intermunicipal Intrarregional,Productos Químicos,7.21
2024,"Navarra, Comunidad Foral de",Transporte Intrarregional,Intermunicipal Intrarregional,"Máquinas, Vehículos, Objetos Manufacturados Y Transacciones Especiales",89.61
2024,"Navarra, Comunidad Foral de",Transporte Interregional,Expedido,Productos Agrícolas Y Animales Vivos,413.65
2024,"Navarra, Comunidad Foral de",Transporte Interregional,Expedido,Productos Alimenticios Y Forrajes,977.76
2024,"Navarra, Comunidad Foral de",Transporte Interregional,Expedido,Productos Petrolíferos,52.79
2024,"Navarra, Comunidad Foral de",Transporte Interregional,Expedido,Minerales Y Residuos Para Refundición,135.31
2024,"Navarra, Comunidad Foral de",Transporte Interregional,Expedido,Productos Metalúrgicos,180.09
2024,"Navarra, Comunidad Foral de",Transporte Interregional,Expedido,Minerales En Bruto O Manufacturados Y Materiales De Construcción,391.94
2024,"Navarra, Comunidad Foral de",Transporte Interregional,Expedido,Abonos,135.01
2024,"Navarra, Comunidad Foral de",Transporte Interregional,Expedido,Productos Químicos,91.11
2024,"Navarra, Comunidad Foral de",Transporte Interregional,Expedido,"Máquinas, Vehículos, Objetos Manufacturados Y Transacciones Especiales",1094.41
2024,"Navarra, Comunidad Foral de",Transporte Interregional,Recibido,Productos Agrícolas Y Animales Vivos,642.16
2024,"Navarra, Comunidad Foral de",Transporte Interregional,Recibido,Productos Alimenticios Y Forrajes,773.44
2024,"Navarra, Comunidad Foral de",Transporte Interregional,Recibido,Combustibles Minerales Sólidos,50.28
2024,"Navarra, Comunidad Foral de",Transporte Interregional,Recibido,Productos Petrolíferos,114.98
2024,"Navarra, Comunidad Foral de",Transporte Interregional,Recibido,Minerales Y Residuos Para Refundición,127.14
2024,"Navarra, Comunidad Foral de",Transporte Interregional,Recibido,Productos Metalúrgicos,311.31
2024,"Navarra, Comunidad Foral de",Transporte Interregional,Recibido,Minerales En Bruto O Manufacturados Y Materiales De Construcción,393.98
