year,ccaa,tipo,subtipo,mercancia,ton-km
2018,galicia,transporte interregional,expedido,productos agrícolas y animales vivos,671140000.0
2018,galicia,transporte interregional,expedido,productos alimenticios y forrajes,3253300000.0
2018,galicia,transporte interregional,expedido,combustibles minerales sólidos,26220000.0
2018,galicia,transporte interregional,expedido,productos petrolíferos,81120000.0
2018,galicia,transporte interregional,expedido,minerales y residuos para refundición,301800000.0
2018,galicia,transporte interregional,expedido,productos metalúrgicos,420970000.0
2018,galicia,transporte interregional,expedido,minerales en bruto o manufacturados y materiales de construcción,333330000.0
2018,galicia,transporte interregional,expedido,abonos,6440000.0
2018,galicia,transporte interregional,expedido,productos químicos,496680000.0
2018,galicia,transporte interregional,expedido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",2118280000.0
2018,galicia,transporte interregional,recibido,productos agrícolas y animales vivos,540150000.0
2018,galicia,transporte interregional,recibido,productos alimenticios y forrajes,1717760000.0
2018,galicia,transporte interregional,recibido,combustibles minerales sólidos,31640000.0
2018,galicia,transporte interregional,recibido,productos petrolíferos,46080000.0
2018,galicia,transporte interregional,recibido,minerales y residuos para refundición,23490000.0
2018,galicia,transporte interregional,recibido,productos metalúrgicos,559200000.0
2018,galicia,transporte interregional,recibido,minerales en bruto o manufacturados y materiales de construcción,393880000.0
2018,galicia,transporte interregional,recibido,abonos,102160000.0
2018,galicia,transporte interregional,recibido,productos químicos,351700000.0
2018,galicia,transporte interregional,recibido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",2406880000.0
2018,galicia,transporte internacional,expedido,productos agrícolas y animales vivos,49910000.0
2018,galicia,transporte internacional,expedido,productos alimenticios y forrajes,605920000.0
2018,galicia,transporte internacional,expedido,productos petrolíferos,37320000.0
2018,galicia,transporte internacional,expedido,minerales y residuos para refundición,7100000.0
2018,galicia,transporte internacional,expedido,productos metalúrgicos,251260000.0
2018,galicia,transporte internacional,expedido,minerales en bruto o manufacturados y materiales de construcción,219900000.0
2018,galicia,transporte internacional,expedido,abonos,530000.0
2018,galicia,transporte internacional,expedido,productos químicos,73580000.0
2018,galicia,transporte internacional,expedido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",689700000.0
2018,galicia,transporte internacional,recibido,productos agrícolas y animales vivos,47960000.0
2018,galicia,transporte internacional,recibido,productos alimenticios y forrajes,289690000.0
2018,galicia,transporte internacional,recibido,minerales y residuos para refundición,4210000.0
2018,galicia,transporte internacional,recibido,productos metalúrgicos,118900000.0
2018,galicia,transporte internacional,recibido,minerales en bruto o manufacturados y materiales de construcción,76490000.0
2018,galicia,transporte internacional,recibido,productos químicos,87810000.0
2018,galicia,transporte internacional,recibido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",611060000.0
2018,"madrid, comunidad de",transporte intrarregional,intramunicipal,productos agrícolas y animales vivos,3620000.0
2018,"madrid, comunidad de",transporte intrarregional,intramunicipal,productos alimenticios y forrajes,3950000.0
2018,"madrid, comunidad de",transporte intrarregional,intramunicipal,productos petrolíferos,7380000.0
2018,"madrid, comunidad de",transporte intrarregional,intramunicipal,minerales y residuos para refundición,140000.0
2018,"madrid, comunidad de",transporte intrarregional,intramunicipal,productos metalúrgicos,40000.0
2018,"madrid, comunidad de",transporte intrarregional,intramunicipal,minerales en bruto o manufacturados y materiales de construcción,164320000.0
2018,"madrid, comunidad de",transporte intrarregional,intramunicipal,abonos,10000.0
2018,"madrid, comunidad de",transporte intrarregional,intramunicipal,productos químicos,1390000.0
2018,"madrid, comunidad de",transporte intrarregional,intramunicipal,"máquinas, vehículos, objetos manufacturados y transacciones especiales",16900000.0
2018,"madrid, comunidad de",transporte intrarregional,intermunicipal intrarregional,productos agrícolas y animales vivos,39550000.0
2018,"madrid, comunidad de",transporte intrarregional,intermunicipal intrarregional,productos alimenticios y forrajes,157560000.0
2018,"madrid, comunidad de",transporte intrarregional,intermunicipal intrarregional,combustibles minerales sólidos,200000.0
2018,"madrid, comunidad de",transporte intrarregional,intermunicipal intrarregional,productos petrolíferos,115680000.0
2018,"madrid, comunidad de",transporte intrarregional,intermunicipal intrarregional,minerales y residuos para refundición,8700000.0
2018,"madrid, comunidad de",transporte intrarregional,intermunicipal intrarregional,productos metalúrgicos,17480000.0
2018,"madrid, comunidad de",transporte intrarregional,intermunicipal intrarregional,minerales en bruto o manufacturados y materiales de construcción,667740000.0
2018,"madrid, comunidad de",transporte intrarregional,intermunicipal intrarregional,abonos,3330000.0
2018,"madrid, comunidad de",transporte intrarregional,intermunicipal intrarregional,productos químicos,31810000.0
2018,"madrid, comunidad de",transporte intrarregional,intermunicipal intrarregional,"máquinas, vehículos, objetos manufacturados y transacciones especiales",273480000.0
2018,"madrid, comunidad de",transporte interregional,expedido,productos agrícolas y animales vivos,817880000.0
2018,"madrid, comunidad de",transporte interregional,expedido,productos alimenticios y forrajes,2515130000.0
2018,"madrid, comunidad de",transporte interregional,expedido,productos petrolíferos,121270000.0
2018,"madrid, comunidad de",transporte interregional,expedido,minerales y residuos para refundición,143630000.0
2018,"madrid, comunidad de",transporte interregional,expedido,productos metalúrgicos,320430000.0
2018,"madrid, comunidad de",transporte interregional,expedido,minerales en bruto o manufacturados y materiales de construcción,692320000.0
2018,"madrid, comunidad de",transporte interregional,expedido,abonos,9560000.0
2018,"madrid, comunidad de",transporte interregional,expedido,productos químicos,474160000.0
2018,"madrid, comunidad de",transporte interregional,expedido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",5106490000.0
2018,"madrid, comunidad de",transporte interregional,recibido,productos agrícolas y animales vivos,1550560000.0
2018,"madrid, comunidad de",transporte interregional,recibido,productos alimenticios y forrajes,4002250000.0
2018,"madrid, comunidad de",transporte interregional,recibido,combustibles minerales sólidos,37560000.0
2018,"madrid, comunidad de",transporte interregional,recibido,productos petrolíferos,209930000.0
2018,"madrid, comunidad de",transporte interregional,recibido,minerales y residuos para refundición,132660000.0
2018,"madrid, comunidad de",transporte interregional,recibido,productos metalúrgicos,456870000.0
2018,"madrid, comunidad de",transporte interregional,recibido,minerales en bruto o manufacturados y materiales de construcción,1078710000.0
2018,"madrid, comunidad de",transporte interregional,recibido,abonos,22820000.0
2018,"madrid, comunidad de",transporte interregional,recibido,productos químicos,580570000.0
2018,"madrid, comunidad de",transporte interregional,recibido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",4535500000.0
2018,"madrid, comunidad de",transporte internacional,expedido,productos agrícolas y animales vivos,53070000.0
2018,"madrid, comunidad de",transporte internacional,expedido,productos alimenticios y forrajes,75850000.0
2018,"madrid, comunidad de",transporte internacional,expedido,productos petrolíferos,18450000.0
2018,"madrid, comunidad de",transporte internacional,expedido,minerales y residuos para refundición,9750000.0
2018,"madrid, comunidad de",transporte internacional,expedido,productos metalúrgicos,51750000.0
2018,"madrid, comunidad de",transporte internacional,expedido,minerales en bruto o manufacturados y materiales de construcción,140100000.0
2018,"madrid, comunidad de",transporte internacional,expedido,productos químicos,56620000.0
2018,"madrid, comunidad de",transporte internacional,expedido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",901900000.0
2018,"madrid, comunidad de",transporte internacional,recibido,productos agrícolas y animales vivos,325530000.0
2018,"madrid, comunidad de",transporte internacional,recibido,productos alimenticios y forrajes,609430000.0
2018,"madrid, comunidad de",transporte internacional,recibido,productos petrolíferos,16370000.0
2018,"madrid, comunidad de",transporte internacional,recibido,productos metalúrgicos,69600000.0
2018,"madrid, comunidad de",transporte internacional,recibido,minerales en bruto o manufacturados y materiales de construcción,26330000.0
2018,"madrid, comunidad de",transporte internacional,recibido,productos químicos,206030000.0
2018,"madrid, comunidad de",transporte internacional,recibido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",2223450000.0
2018,"murcia, región de",transporte intrarregional,intramunicipal,productos agrícolas y animales vivos,32850000.0
2018,"murcia, región de",transporte intrarregional,intramunicipal,productos alimenticios y forrajes,33530000.0
