year,comunidad,tipo_transporte,tipo_desplazamiento,tipo_mercancia,unidad,valor
2019,"asturias, principado de",transporte intrarregional,intermunicipal intrarregional,productos metalúrgicos,millones de toneladas-kilómetro,21.09
2019,"asturias, principado de",transporte intrarregional,intermunicipal intrarregional,minerales en bruto o manufacturados y materiales de construcción,millones de toneladas-kilómetro,256.38
2019,"asturias, principado de",transporte intrarregional,intermunicipal intrarregional,abonos,millones de toneladas-kilómetro,3.68
2019,"asturias, principado de",transporte intrarregional,intermunicipal intrarregional,productos químicos,millones de toneladas-kilómetro,10.54
2019,"asturias, principado de",transporte intrarregional,intermunicipal intrarregional,"máquinas, vehículos, objetos manufacturados y transacciones especiales",millones de toneladas-kilómetro,69.25
2019,"asturias, principado de",transporte interregional,expedido,productos agrícolas y animales vivos,millones de toneladas-kilómetro,244.01
2019,"asturias, principado de",transporte interregional,expedido,productos alimenticios y forrajes,millones de toneladas-kilómetro,754.33
2019,"asturias, principado de",transporte interregional,expedido,combustibles minerales sólidos,millones de toneladas-kilómetro,40.31
2019,"asturias, principado de",transporte interregional,expedido,productos petrolíferos,millones de toneladas-kilómetro,68.5
2019,"asturias, principado de",transporte interregional,expedido,minerales y residuos para refundición,millones de toneladas-kilómetro,53.49
2019,"asturias, principado de",transporte interregional,expedido,productos metalúrgicos,millones de toneladas-kilómetro,748.85
2019,"asturias, principado de",transporte interregional,expedido,minerales en bruto o manufacturados y materiales de construcción,millones de toneladas-kilómetro,135.23
2019,"asturias, principado de",transporte interregional,expedido,abonos,millones de toneladas-kilómetro,113.56
2019,"asturias, principado de",transporte interregional,expedido,productos químicos,millones de toneladas-kilómetro,184.8
2019,"asturias, principado de",transporte interregional,expedido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",millones de toneladas-kilómetro,534.85
2019,"asturias, principado de",transporte interregional,recibido,productos agrícolas y animales vivos,millones de toneladas-kilómetro,333.03
2019,"asturias, principado de",transporte interregional,recibido,productos alimenticios y forrajes,millones de toneladas-kilómetro,578.49
2019,"asturias, principado de",transporte interregional,recibido,combustibles minerales sólidos,millones de toneladas-kilómetro,4.79
2019,"asturias, principado de",transporte interregional,recibido,productos petrolíferos,millones de toneladas-kilómetro,56.93
2019,"asturias, principado de",transporte interregional,recibido,minerales y residuos para refundición,millones de toneladas-kilómetro,115.32
2019,"asturias, principado de",transporte interregional,recibido,productos metalúrgicos,millones de toneladas-kilómetro,219.79
2019,"asturias, principado de",transporte interregional,recibido,minerales en bruto o manufacturados y materiales de construcción,millones de toneladas-kilómetro,237.67
2019,"asturias, principado de",transporte interregional,recibido,abonos,millones de toneladas-kilómetro,13.01
2019,"asturias, principado de",transporte interregional,recibido,productos químicos,millones de toneladas-kilómetro,120.99
2019,"asturias, principado de",transporte interregional,recibido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",millones de toneladas-kilómetro,586.82
2019,"asturias, principado de",transporte internacional,expedido,productos agrícolas y animales vivos,millones de toneladas-kilómetro,25.14
2019,"asturias, principado de",transporte internacional,expedido,productos alimenticios y forrajes,millones de toneladas-kilómetro,34.98
2019,"asturias, principado de",transporte internacional,expedido,combustibles minerales sólidos,millones de toneladas-kilómetro,28.98
2019,"asturias, principado de",transporte internacional,expedido,productos metalúrgicos,millones de toneladas-kilómetro,57.24
2019,"asturias, principado de",transporte internacional,expedido,minerales en bruto o manufacturados y materiales de construcción,millones de toneladas-kilómetro,26.58
2019,"asturias, principado de",transporte internacional,expedido,abonos,millones de toneladas-kilómetro,21.92
2019,"asturias, principado de",transporte internacional,expedido,productos químicos,millones de toneladas-kilómetro,19.88
2019,"asturias, principado de",transporte internacional,expedido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",millones de toneladas-kilómetro,101.98
2019,"asturias, principado de",transporte internacional,recibido,productos agrícolas y animales vivos,millones de toneladas-kilómetro,60.9
2019,"asturias, principado de",transporte internacional,recibido,productos alimenticios y forrajes,millones de toneladas-kilómetro,221.85
2019,"asturias, principado de",transporte internacional,recibido,productos metalúrgicos,millones de toneladas-kilómetro,49.92
2019,"asturias, principado de",transporte internacional,recibido,minerales en bruto o manufacturados y materiales de construcción,millones de toneladas-kilómetro,31.29
2019,"asturias, principado de",transporte internacional,recibido,productos químicos,millones de toneladas-kilómetro,44.8
2019,"asturias, principado de",transporte internacional,recibido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",millones de toneladas-kilómetro,60.41
2019,cantabria,transporte intrarregional,intramunicipal,productos agrícolas y animales vivos,millones de toneladas-kilómetro,1.61
2019,cantabria,transporte intrarregional,intramunicipal,productos alimenticios y forrajes,millones de toneladas-kilómetro,3.02
2019,cantabria,transporte intrarregional,intramunicipal,productos petrolíferos,millones de toneladas-kilómetro,0.07
2019,cantabria,transporte intrarregional,intramunicipal,minerales y residuos para refundición,millones de toneladas-kilómetro,0.35
2019,cantabria,transporte intrarregional,intramunicipal,productos metalúrgicos,millones de toneladas-kilómetro,0.55
2019,cantabria,transporte intrarregional,intramunicipal,minerales en bruto o manufacturados y materiales de construcción,millones de toneladas-kilómetro,2.24
2019,cantabria,transporte intrarregional,intramunicipal,abonos,millones de toneladas-kilómetro,3.22
2019,cantabria,transporte intrarregional,intramunicipal,productos químicos,millones de toneladas-kilómetro,0.05
2019,cantabria,transporte intrarregional,intramunicipal,"máquinas, vehículos, objetos manufacturados y transacciones especiales",millones de toneladas-kilómetro,1.27
2019,cantabria,transporte intrarregional,intermunicipal intrarregional,productos agrícolas y animales vivos,millones de toneladas-kilómetro,40.64
2019,cantabria,transporte intrarregional,intermunicipal intrarregional,productos alimenticios y forrajes,millones de toneladas-kilómetro,56.12
2019,cantabria,transporte intrarregional,intermunicipal intrarregional,productos petrolíferos,millones de toneladas-kilómetro,32.53
2019,cantabria,transporte intrarregional,intermunicipal intrarregional,minerales y residuos para refundición,millones de toneladas-kilómetro,38.36
2019,cantabria,transporte intrarregional,intermunicipal intrarregional,productos metalúrgicos,millones de toneladas-kilómetro,12.75
2019,cantabria,transporte intrarregional,intermunicipal intrarregional,minerales en bruto o manufacturados y materiales de construcción,millones de toneladas-kilómetro,204.64
2019,cantabria,transporte intrarregional,intermunicipal intrarregional,abonos,millones de toneladas-kilómetro,1.4
2019,cantabria,transporte intrarregional,intermunicipal intrarregional,productos químicos,millones de toneladas-kilómetro,41.86
2019,cantabria,transporte intrarregional,intermunicipal intrarregional,"máquinas, vehículos, objetos manufacturados y transacciones especiales",millones de toneladas-kilómetro,49.9
2019,cantabria,transporte interregional,expedido,productos agrícolas y animales vivos,millones de toneladas-kilómetro,314.19
2019,cantabria,transporte interregional,expedido,productos alimenticios y forrajes,millones de toneladas-kilómetro,423.91
2019,cantabria,transporte interregional,expedido,productos petrolíferos,millones de toneladas-kilómetro,21.08
2019,cantabria,transporte interregional,expedido,minerales y residuos para refundición,millones de toneladas-kilómetro,46.94
2019,cantabria,transporte interregional,expedido,productos metalúrgicos,millones de toneladas-kilómetro,202.4
2019,cantabria,transporte interregional,expedido,minerales en bruto o manufacturados y materiales de construcción,millones de toneladas-kilómetro,132.32
2019,cantabria,transporte interregional,expedido,abonos,millones de toneladas-kilómetro,152.7
2019,cantabria,transporte interregional,expedido,productos químicos,millones de toneladas-kilómetro,219.38
2019,cantabria,transporte interregional,expedido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",millones de toneladas-kilómetro,754.56
2019,cantabria,transporte interregional,recibido,productos agrícolas y animales vivos,millones de toneladas-kilómetro,232.73
2019,cantabria,transporte interregional,recibido,productos alimenticios y forrajes,millones de toneladas-kilómetro,611.48
2019,cantabria,transporte interregional,recibido,combustibles minerales sólidos,millones de toneladas-kilómetro,11.12
2019,cantabria,transporte interregional,recibido,productos petrolíferos,millones de toneladas-kilómetro,74.55
2019,cantabria,transporte interregional,recibido,minerales y residuos para refundición,millones de toneladas-kilómetro,123.66
2019,cantabria,transporte interregional,recibido,productos metalúrgicos,millones de toneladas-kilómetro,119.52
2019,cantabria,transporte interregional,recibido,minerales en bruto o manufacturados y materiales de construcción,millones de toneladas-kilómetro,342.73
2019,cantabria,transporte interregional,recibido,abonos,millones de toneladas-kilómetro,30.95
2019,cantabria,transporte interregional,recibido,productos químicos,millones de toneladas-kilómetro,248.6
2019,cantabria,transporte interregional,recibido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",millones de toneladas-kilómetro,559.15
2019,cantabria,transporte internacional,expedido,productos agrícolas y animales vivos,millones de toneladas-kilómetro,76.25
