vehiculo,year,partida,coste_partida_eur_km,coste_total_eur_km,pct_partida
vehículo cisterna articulado de mercancías peligrosas (gases glp),2024,seguros,0.0897,1.6969,0.05286109965230715
vehículo cisterna articulado de mercancías peligrosas (químicos),2017,amortización del vehículo,0.1923,1.3355000000000001,0.14399101460127292
vehículo cisterna articulado de mercancías peligrosas (químicos),2017,combustible,0.2853,1.3355000000000001,0.2136278547360539
vehículo cisterna articulado de mercancías peligrosas (químicos),2017,consumo de disolución de urea,0.0135,1.3355000000000001,0.010108573567952077
vehículo cisterna articulado de mercancías peligrosas (químicos),2017,costes fiscales,0.0082,1.3355000000000001,0.0061400224634968175
vehículo cisterna articulado de mercancías peligrosas (químicos),2017,dietas,0.1398,1.3355000000000001,0.10467989517034818
vehículo cisterna articulado de mercancías peligrosas (químicos),2017,financiación del vehículo,0.0333,1.3355000000000001,0.024934481467615125
vehículo cisterna articulado de mercancías peligrosas (químicos),2017,mantenimiento,0.0481,1.3355000000000001,0.03601647323099962
vehículo cisterna articulado de mercancías peligrosas (químicos),2017,nan,0.0815,1.3355000000000001,0.06102583302134032
vehículo cisterna articulado de mercancías peligrosas (químicos),2017,neumáticos,0.045,1.3355000000000001,0.03369524522650692
vehículo cisterna articulado de mercancías peligrosas (químicos),2017,peajes,0.0787,1.3355000000000001,0.058929239985024334
vehículo cisterna articulado de mercancías peligrosas (químicos),2017,personal de conducción - salarios,0.3042,1.3355000000000001,0.2277798577311868
vehículo cisterna articulado de mercancías peligrosas (químicos),2017,reparaciones,0.0369,1.3355000000000001,0.02763010108573568
vehículo cisterna articulado de mercancías peligrosas (químicos),2017,seguros,0.0687,1.3355000000000001,0.05144140771246723
vehículo cisterna articulado de mercancías peligrosas (químicos),2018,amortización del vehículo,0.1944,1.3807,0.14079814586803793
vehículo cisterna articulado de mercancías peligrosas (químicos),2018,combustible,0.3155,1.3807,0.22850727891649164
vehículo cisterna articulado de mercancías peligrosas (químicos),2018,consumo de disolución de urea,0.0137,1.3807,0.009922503078148764
vehículo cisterna articulado de mercancías peligrosas (químicos),2018,costes fiscales,0.0083,1.3807,0.006011443470703266
vehículo cisterna articulado de mercancías peligrosas (químicos),2018,dietas,0.1425,1.3807,0.10320851741870064
vehículo cisterna articulado de mercancías peligrosas (químicos),2018,financiación del vehículo,0.0303,1.3807,0.021945390019555297
vehículo cisterna articulado de mercancías peligrosas (químicos),2018,mantenimiento,0.049,1.3807,0.03548924458607953
vehículo cisterna articulado de mercancías peligrosas (químicos),2018,nan,0.0843,1.3807,0.061055986094010285
vehículo cisterna articulado de mercancías peligrosas (químicos),2018,neumáticos,0.0451,1.3807,0.03266459042514667
vehículo cisterna articulado de mercancías peligrosas (químicos),2018,peajes,0.0801,1.3807,0.0580140508437749
vehículo cisterna articulado de mercancías peligrosas (químicos),2018,personal de conducción - salarios,0.31,1.3807,0.22452379227927863
vehículo cisterna articulado de mercancías peligrosas (químicos),2018,reparaciones,0.0376,1.3807,0.02723256319258347
vehículo cisterna articulado de mercancías peligrosas (químicos),2018,seguros,0.0699,1.3807,0.05062649380748896
vehículo cisterna articulado de mercancías peligrosas (químicos),2019,amortización del vehículo,0.1961,1.3913,0.14094731546036082
vehículo cisterna articulado de mercancías peligrosas (químicos),2019,combustible,0.3108,1.3913,0.22338819808811905
vehículo cisterna articulado de mercancías peligrosas (químicos),2019,consumo de disolución de urea,0.0139,1.3913,0.009990656220800689
vehículo cisterna articulado de mercancías peligrosas (químicos),2019,costes fiscales,0.0085,1.3913,0.006109394091856538
vehículo cisterna articulado de mercancías peligrosas (químicos),2019,dietas,0.1447,1.3913,0.10400345001078128
vehículo cisterna articulado de mercancías peligrosas (químicos),2019,financiación del vehículo,0.0318,1.3913,0.022856321426004456
vehículo cisterna articulado de mercancías peligrosas (químicos),2019,mantenimiento,0.0498,1.3913,0.035793861855818294
vehículo cisterna articulado de mercancías peligrosas (químicos),2019,nan,0.0849,1.3913,0.061022065693955296
vehículo cisterna articulado de mercancías peligrosas (químicos),2019,neumáticos,0.0449,1.3913,0.032271975849924535
vehículo cisterna articulado de mercancías peligrosas (químicos),2019,peajes,0.0815,1.3913,0.05857830805721268
vehículo cisterna articulado de mercancías peligrosas (químicos),2019,personal de conducción - salarios,0.3148,1.3913,0.22626320707252212
vehículo cisterna articulado de mercancías peligrosas (químicos),2019,reparaciones,0.0382,1.3913,0.027456335801049378
vehículo cisterna articulado de mercancías peligrosas (químicos),2019,seguros,0.0714,1.3913,0.05131891037159492
vehículo cisterna articulado de mercancías peligrosas (químicos),2020,amortización del vehículo,0.1978,1.3638,0.14503592902185072
vehículo cisterna articulado de mercancías peligrosas (químicos),2020,combustible,0.2763,1.3638,0.20259568851737791
vehículo cisterna articulado de mercancías peligrosas (químicos),2020,consumo de disolución de urea,0.0142,1.3638,0.010412083883267342
vehículo cisterna articulado de mercancías peligrosas (químicos),2020,costes fiscales,0.0085,1.3638,0.006232585423082564
vehículo cisterna articulado de mercancías peligrosas (químicos),2020,dietas,0.1467,1.3638,0.10756709194896613
vehículo cisterna articulado de mercancías peligrosas (químicos),2020,financiación del vehículo,0.0299,1.3638,0.021924035782372783
vehículo cisterna articulado de mercancías peligrosas (químicos),2020,mantenimiento,0.0506,1.3638,0.037102214400938555
vehículo cisterna articulado de mercancías peligrosas (químicos),2020,nan,0.0832,1.3638,0.06100601261181992
vehículo cisterna articulado de mercancías peligrosas (químicos),2020,neumáticos,0.0455,1.3638,0.033362663147089015
vehículo cisterna articulado de mercancías peligrosas (químicos),2020,peajes,0.0814,1.3638,0.0596861709928142
vehículo cisterna articulado de mercancías peligrosas (químicos),2020,personal de conducción - salarios,0.3192,1.3638,0.23405191377034756
vehículo cisterna articulado de mercancías peligrosas (químicos),2020,reparaciones,0.0389,1.3638,0.028523243877401377
vehículo cisterna articulado de mercancías peligrosas (químicos),2020,seguros,0.0716,1.3638,0.05250036662267195
vehículo cisterna articulado de mercancías peligrosas (químicos),2021,amortización del vehículo,0.1998,1.4228,0.14042732639865055
vehículo cisterna articulado de mercancías peligrosas (químicos),2021,combustible,0.3157,1.4228,0.22188642114141127
vehículo cisterna articulado de mercancías peligrosas (químicos),2021,consumo de disolución de urea,0.0145,1.4228,0.010191172336238404
vehículo cisterna articulado de mercancías peligrosas (químicos),2021,costes fiscales,0.0085,1.4228,0.005974135507450099
vehículo cisterna articulado de mercancías peligrosas (químicos),2021,dietas,0.1494,1.4228,0.10500421703682879
vehículo cisterna articulado de mercancías peligrosas (químicos),2021,financiación del vehículo,0.031,1.4228,0.02178802361540624
vehículo cisterna articulado de mercancías peligrosas (químicos),2021,mantenimiento,0.0517,1.4228,0.036336800674725896
vehículo cisterna articulado de mercancías peligrosas (químicos),2021,nan,0.0868,1.4228,0.061006466123137475
vehículo cisterna articulado de mercancías peligrosas (químicos),2021,neumáticos,0.0464,1.4228,0.03261175147596289
vehículo cisterna articulado de mercancías peligrosas (químicos),2021,peajes,0.082,1.4228,0.05763283666010683
vehículo cisterna articulado de mercancías peligrosas (químicos),2021,personal de conducción - salarios,0.3251,1.4228,0.22849311217317964
vehículo cisterna articulado de mercancías peligrosas (químicos),2021,reparaciones,0.0397,1.4228,0.02790272701714928
vehículo cisterna articulado de mercancías peligrosas (químicos),2021,seguros,0.0722,1.4228,0.0507450098397526
vehículo cisterna articulado de mercancías peligrosas (químicos),2022,amortización del vehículo,0.2063,1.627,0.12679778733866012
vehículo cisterna articulado de mercancías peligrosas (químicos),2022,combustible,0.4728,1.627,0.2905961893054702
vehículo cisterna articulado de mercancías peligrosas (químicos),2022,consumo de disolución de urea,0.015,1.627,0.009219422249539028
vehículo cisterna articulado de mercancías peligrosas (químicos),2022,costes fiscales,0.009,1.627,0.005531653349723417
vehículo cisterna articulado de mercancías peligrosas (químicos),2022,dietas,0.1516,1.627,0.09317762753534113
vehículo cisterna articulado de mercancías peligrosas (químicos),2022,financiación del vehículo,0.038,1.627,0.023355869698832205
vehículo cisterna articulado de mercancías peligrosas (químicos),2022,mantenimiento,0.0537,1.627,0.03300553165334972
vehículo cisterna articulado de mercancías peligrosas (químicos),2022,nan,0.0993,1.627,0.061032575291948374
vehículo cisterna articulado de mercancías peligrosas (químicos),2022,neumáticos,0.0506,1.627,0.03110018438844499
vehículo cisterna articulado de mercancías peligrosas (químicos),2022,peajes,0.0868,1.627,0.05334972341733252
vehículo cisterna articulado de mercancías peligrosas (químicos),2022,personal de conducción - salarios,0.3298,1.627,0.20270436385986476
vehículo cisterna articulado de mercancías peligrosas (químicos),2022,reparaciones,0.0412,1.627,0.025322679778733866
vehículo cisterna articulado de mercancías peligrosas (químicos),2022,seguros,0.0729,1.627,0.044806392132759686
vehículo cisterna articulado de mercancías peligrosas (químicos),2023,amortización del vehículo,0.2136,1.6402999999999999,0.13022008169237337
vehículo cisterna articulado de mercancías peligrosas (químicos),2023,combustible,0.4148,1.6402999999999999,0.2528805706273243
vehículo cisterna articulado de mercancías peligrosas (químicos),2023,consumo de disolución de urea,0.016,1.6402999999999999,0.009754313235383772
vehículo cisterna articulado de mercancías peligrosas (químicos),2023,costes fiscales,0.0096,1.6402999999999999,0.005852587941230262
vehículo cisterna articulado de mercancías peligrosas (químicos),2023,dietas,0.157,1.6402999999999999,0.09571419862220326
vehículo cisterna articulado de mercancías peligrosas (químicos),2023,financiación del vehículo,0.0635,1.6402999999999999,0.03871243065292935
vehículo cisterna articulado de mercancías peligrosas (químicos),2023,mantenimiento,0.0571,1.6402999999999999,0.03481070535877583
vehículo cisterna articulado de mercancías peligrosas (químicos),2023,nan,0.1001,1.6402999999999999,0.06102542217886972
vehículo cisterna articulado de mercancías peligrosas (químicos),2023,neumáticos,0.0556,1.6402999999999999,0.03389623849295861
vehículo cisterna articulado de mercancías peligrosas (químicos),2023,peajes,0.0923,1.6402999999999999,0.05627019447662013
vehículo cisterna articulado de mercancías peligrosas (químicos),2023,personal de conducción - salarios,0.3417,1.6402999999999999,0.20831555203316468
vehículo cisterna articulado de mercancías peligrosas (químicos),2023,reparaciones,0.0438,1.6402999999999999,0.026702432481863075
vehículo cisterna articulado de mercancías peligrosas (químicos),2023,seguros,0.0752,1.6402999999999999,0.04584527220630373
vehículo cisterna articulado de mercancías peligrosas (químicos),2024,amortización del vehículo,0.2186,1.6620000000000001,0.13152827918170876
vehículo cisterna articulado de mercancías peligrosas (químicos),2024,combustible,0.3859,1.6620000000000001,0.2321901323706378
vehículo cisterna articulado de mercancías peligrosas (químicos),2024,consumo de disolución de urea,0.0167,1.6620000000000001,0.010048134777376653
vehículo cisterna articulado de mercancías peligrosas (químicos),2024,costes fiscales,0.0099,1.6620000000000001,0.0059566787003610105
vehículo cisterna articulado de mercancías peligrosas (químicos),2024,dietas,0.1654,1.6620000000000001,0.09951865222623343
vehículo cisterna articulado de mercancías peligrosas (químicos),2024,financiación del vehículo,0.0652,1.6620000000000001,0.03922984356197352
vehículo cisterna articulado de mercancías peligrosas (químicos),2024,mantenimiento,0.0595,1.6620000000000001,0.03580024067388688
