year,comunidad,tipo_transporte,tipo_desplazamiento,tipo_mercancia,unidad,valor,valor_toneladas
2023,extremadura,transporte interregional,recibido,productos químicos,miles de toneladas,220.39,220390.0
2023,extremadura,transporte interregional,recibido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",miles de toneladas,2484.51,2484510.0
2023,extremadura,transporte internacional,expedido,productos agrícolas y animales vivos,miles de toneladas,172.12,172120.0
2023,extremadura,transporte internacional,expedido,productos alimenticios y forrajes,miles de toneladas,276.58,276580.0
2023,extremadura,transporte internacional,expedido,productos metalúrgicos,miles de toneladas,198.45,198450.0
2023,extremadura,transporte internacional,expedido,minerales en bruto o manufacturados y materiales de construcción,miles de toneladas,158.36,158360.0
2023,extremadura,transporte internacional,expedido,abonos,miles de toneladas,34.69,34690.0
2023,extremadura,transporte internacional,expedido,productos químicos,miles de toneladas,39.99,39990.0
2023,extremadura,transporte internacional,expedido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",miles de toneladas,132.31,132310.0
2023,extremadura,transporte internacional,recibido,productos agrícolas y animales vivos,miles de toneladas,180.69,180690.0
2023,extremadura,transporte internacional,recibido,productos alimenticios y forrajes,miles de toneladas,177.7,177700.0
2023,extremadura,transporte internacional,recibido,productos metalúrgicos,miles de toneladas,81.73,81730.0
2023,extremadura,transporte internacional,recibido,minerales en bruto o manufacturados y materiales de construcción,miles de toneladas,265.26,265260.0
2023,extremadura,transporte internacional,recibido,abonos,miles de toneladas,19.57,19570.0
2023,extremadura,transporte internacional,recibido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",miles de toneladas,207.82,207820.0
2023,galicia,transporte intrarregional,intramunicipal,productos agrícolas y animales vivos,miles de toneladas,1099.86,1099860.0
2023,galicia,transporte intrarregional,intramunicipal,productos alimenticios y forrajes,miles de toneladas,1999.27,1999270.0
2023,galicia,transporte intrarregional,intramunicipal,productos petrolíferos,miles de toneladas,536.41,536410.0
2023,galicia,transporte intrarregional,intramunicipal,minerales y residuos para refundición,miles de toneladas,197.18,197180.0
2023,galicia,transporte intrarregional,intramunicipal,productos metalúrgicos,miles de toneladas,522.04,522039.99999999994
2023,galicia,transporte intrarregional,intramunicipal,minerales en bruto o manufacturados y materiales de construcción,miles de toneladas,6672.42,6672420.0
2023,galicia,transporte intrarregional,intramunicipal,abonos,miles de toneladas,210.5,210500.0
2023,galicia,transporte intrarregional,intramunicipal,productos químicos,miles de toneladas,141.2,141200.0
2023,galicia,transporte intrarregional,intramunicipal,"máquinas, vehículos, objetos manufacturados y transacciones especiales",miles de toneladas,3247.67,3247670.0
2023,galicia,transporte intrarregional,intermunicipal intrarregional,productos agrícolas y animales vivos,miles de toneladas,10522.33,10522330.0
2023,galicia,transporte intrarregional,intermunicipal intrarregional,productos alimenticios y forrajes,miles de toneladas,9070.65,9070650.0
2023,galicia,transporte intrarregional,intermunicipal intrarregional,productos petrolíferos,miles de toneladas,4358.73,4358730.0
2023,galicia,transporte intrarregional,intermunicipal intrarregional,minerales y residuos para refundición,miles de toneladas,394.05,394050.0
2023,galicia,transporte intrarregional,intermunicipal intrarregional,productos metalúrgicos,miles de toneladas,1693.84,1693840.0
2023,galicia,transporte intrarregional,intermunicipal intrarregional,minerales en bruto o manufacturados y materiales de construcción,miles de toneladas,20207.84,20207840.0
2023,galicia,transporte intrarregional,intermunicipal intrarregional,abonos,miles de toneladas,629.57,629570.0
2023,galicia,transporte intrarregional,intermunicipal intrarregional,productos químicos,miles de toneladas,290.05,290050.0
2023,galicia,transporte intrarregional,intermunicipal intrarregional,"máquinas, vehículos, objetos manufacturados y transacciones especiales",miles de toneladas,9067.27,9067270.0
2023,galicia,transporte interregional,expedido,productos agrícolas y animales vivos,miles de toneladas,3783.12,3783120.0
2023,galicia,transporte interregional,expedido,productos alimenticios y forrajes,miles de toneladas,5134.73,5134730.0
2023,galicia,transporte interregional,expedido,combustibles minerales sólidos,miles de toneladas,101.05,101050.0
2023,galicia,transporte interregional,expedido,productos petrolíferos,miles de toneladas,461.09,461090.0
2023,galicia,transporte interregional,expedido,minerales y residuos para refundición,miles de toneladas,823.43,823430.0
2023,galicia,transporte interregional,expedido,productos metalúrgicos,miles de toneladas,840.01,840010.0
2023,galicia,transporte interregional,expedido,minerales en bruto o manufacturados y materiales de construcción,miles de toneladas,886.35,886350.0
2023,galicia,transporte interregional,expedido,abonos,miles de toneladas,59.4,59400.0
2023,galicia,transporte interregional,expedido,productos químicos,miles de toneladas,413.23,413230.0
2023,galicia,transporte interregional,expedido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",miles de toneladas,4638.99,4638990.0
2023,galicia,transporte interregional,recibido,productos agrícolas y animales vivos,miles de toneladas,1014.28,1014280.0
2023,galicia,transporte interregional,recibido,productos alimenticios y forrajes,miles de toneladas,3386.96,3386960.0
2023,galicia,transporte interregional,recibido,combustibles minerales sólidos,miles de toneladas,20.92,20920.0
2023,galicia,transporte interregional,recibido,productos petrolíferos,miles de toneladas,139.15,139150.0
2023,galicia,transporte interregional,recibido,minerales y residuos para refundición,miles de toneladas,118.68,118680.0
2023,galicia,transporte interregional,recibido,productos metalúrgicos,miles de toneladas,1209.08,1209080.0
2023,galicia,transporte interregional,recibido,minerales en bruto o manufacturados y materiales de construcción,miles de toneladas,944.33,944330.0
2023,galicia,transporte interregional,recibido,abonos,miles de toneladas,74.98,74980.0
2023,galicia,transporte interregional,recibido,productos químicos,miles de toneladas,460.35,460350.0
2023,galicia,transporte interregional,recibido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",miles de toneladas,4888.42,4888420.0
2023,galicia,transporte internacional,expedido,productos agrícolas y animales vivos,miles de toneladas,575.81,575810.0
2023,galicia,transporte internacional,expedido,productos alimenticios y forrajes,miles de toneladas,692.28,692280.0
2023,galicia,transporte internacional,expedido,productos metalúrgicos,miles de toneladas,311.42,311420.0
2023,galicia,transporte internacional,expedido,minerales en bruto o manufacturados y materiales de construcción,miles de toneladas,487.39,487390.0
2023,galicia,transporte internacional,expedido,productos químicos,miles de toneladas,143.84,143840.0
2023,galicia,transporte internacional,expedido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",miles de toneladas,1158.29,1158290.0
2023,galicia,transporte internacional,recibido,productos agrícolas y animales vivos,miles de toneladas,361.94,361940.0
2023,galicia,transporte internacional,recibido,productos alimenticios y forrajes,miles de toneladas,407.21,407210.0
2023,galicia,transporte internacional,recibido,productos petrolíferos,miles de toneladas,19.09,19090.0
2023,galicia,transporte internacional,recibido,minerales y residuos para refundición,miles de toneladas,11.34,11340.0
2023,galicia,transporte internacional,recibido,productos metalúrgicos,miles de toneladas,298.07,298070.0
2023,galicia,transporte internacional,recibido,minerales en bruto o manufacturados y materiales de construcción,miles de toneladas,788.13,788130.0
2023,galicia,transporte internacional,recibido,productos químicos,miles de toneladas,79.18,79180.0
2023,galicia,transporte internacional,recibido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",miles de toneladas,820.03,820030.0
2023,"madrid, comunidad de",transporte intrarregional,intramunicipal,productos agrícolas y animales vivos,miles de toneladas,159.53,159530.0
2023,"madrid, comunidad de",transporte intrarregional,intramunicipal,productos alimenticios y forrajes,miles de toneladas,461.66,461660.0
2023,"madrid, comunidad de",transporte intrarregional,intramunicipal,productos petrolíferos,miles de toneladas,305.65,305650.0
2023,"madrid, comunidad de",transporte intrarregional,intramunicipal,minerales y residuos para refundición,miles de toneladas,64.4,64400.00000000001
2023,"madrid, comunidad de",transporte intrarregional,intramunicipal,productos metalúrgicos,miles de toneladas,13.53,13530.0
2023,"madrid, comunidad de",transporte intrarregional,intramunicipal,minerales en bruto o manufacturados y materiales de construcción,miles de toneladas,10745.92,10745920.0
2023,"madrid, comunidad de",transporte intrarregional,intramunicipal,abonos,miles de toneladas,12.75,12750.0
2023,"madrid, comunidad de",transporte intrarregional,intramunicipal,productos químicos,miles de toneladas,67.88,67880.0
2023,"madrid, comunidad de",transporte intrarregional,intramunicipal,"máquinas, vehículos, objetos manufacturados y transacciones especiales",miles de toneladas,2814.52,2814520.0
2023,"madrid, comunidad de",transporte intrarregional,intermunicipal intrarregional,productos agrícolas y animales vivos,miles de toneladas,1126.6,1126600.0
2023,"madrid, comunidad de",transporte intrarregional,intermunicipal intrarregional,productos alimenticios y forrajes,miles de toneladas,6379.92,6379920.0
2023,"madrid, comunidad de",transporte intrarregional,intermunicipal intrarregional,productos petrolíferos,miles de toneladas,2380.37,2380370.0
2023,"madrid, comunidad de",transporte intrarregional,intermunicipal intrarregional,minerales y residuos para refundición,miles de toneladas,344.32,344320.0
2023,"madrid, comunidad de",transporte intrarregional,intermunicipal intrarregional,productos metalúrgicos,miles de toneladas,452.7,452700.0
2023,"madrid, comunidad de",transporte intrarregional,intermunicipal intrarregional,minerales en bruto o manufacturados y materiales de construcción,miles de toneladas,30118.47,30118470.0
2023,"madrid, comunidad de",transporte intrarregional,intermunicipal intrarregional,abonos,miles de toneladas,343.17,343170.0
2023,"madrid, comunidad de",transporte intrarregional,intermunicipal intrarregional,productos químicos,miles de toneladas,901.01,901010.0
2023,"madrid, comunidad de",transporte intrarregional,intermunicipal intrarregional,"máquinas, vehículos, objetos manufacturados y transacciones especiales",miles de toneladas,8900.57,8900570.0
2023,"madrid, comunidad de",transporte interregional,expedido,productos agrícolas y animales vivos,miles de toneladas,2429.1,2429100.0
