Año,CCAA,Ámbito,Categoría,Tipo Mercancía,Ton-Km(millones),Toneladas(miles)
2022,País Vasco,Interregional,Recibido,Minerales Y Residuos Para Refundición,1045.06,2547.31
2022,País Vasco,Interregional,Recibido,Productos Metalúrgicos,738.64,2449.35
2022,País Vasco,Interregional,Recibido,Minerales En Bruto O Manufacturados Y Materiales De Construcción,783.99,3987.59
2022,País Vasco,Interregional,Recibido,Abonos,16.67,44.4
2022,País Vasco,Interregional,Recibido,Productos Químicos,485.2,1405.85
2022,País Vasco,Interregional,Recibido,"Máquinas, Vehículos, Objetos Manufacturados Y Transacciones Especiales",2521.37,6833.08
2022,País Vasco,Internacional,Expedido,Productos Agrícolas Y Animales Vivos,143.12,249.82
2022,País Vasco,Internacional,Expedido,Productos Alimenticios Y Forrajes,200.16,259.6
2022,País Vasco,Internacional,Expedido,Productos Petrolíferos,71.52,223.46
2022,País Vasco,Internacional,Expedido,Minerales Y Residuos Para Refundición,57.87,86.02
2022,País Vasco,Internacional,Expedido,Productos Metalúrgicos,708.93,834.15
2022,País Vasco,Internacional,Expedido,Minerales En Bruto O Manufacturados Y Materiales De Construcción,80.24,241.95
2022,País Vasco,Internacional,Expedido,Abonos,2.18,20.2
2022,País Vasco,Internacional,Expedido,Productos Químicos,99.6,240.81
2022,País Vasco,Internacional,Expedido,"Máquinas, Vehículos, Objetos Manufacturados Y Transacciones Especiales",994.48,1456.36
2022,País Vasco,Internacional,Recibido,Productos Agrícolas Y Animales Vivos,192.43,390.14
2022,País Vasco,Internacional,Recibido,Productos Alimenticios Y Forrajes,446.18,370.05
2022,País Vasco,Internacional,Recibido,Minerales Y Residuos Para Refundición,269.58,472.09
2022,País Vasco,Internacional,Recibido,Productos Metalúrgicos,151.95,219.07
2022,País Vasco,Internacional,Recibido,Minerales En Bruto O Manufacturados Y Materiales De Construcción,37.3,38.33
2022,País Vasco,Internacional,Recibido,Abonos,28.43,16.34
2022,País Vasco,Internacional,Recibido,Productos Químicos,184.42,301.71
2022,País Vasco,Internacional,Recibido,"Máquinas, Vehículos, Objetos Manufacturados Y Transacciones Especiales",1085.39,1289.82
2022,"Rioja, La",Intrarregional,Intramunicipal,Productos Agrícolas Y Animales Vivos,0.47,151.88
2022,"Rioja, La",Intrarregional,Intramunicipal,Productos Alimenticios Y Forrajes,0.55,77.57
2022,"Rioja, La",Intrarregional,Intramunicipal,Productos Petrolíferos,0.03,4.75
2022,"Rioja, La",Intrarregional,Intramunicipal,Minerales Y Residuos Para Refundición,0.05,8.49
2022,"Rioja, La",Intrarregional,Intramunicipal,Minerales En Bruto O Manufacturados Y Materiales De Construcción,2.59,596.07
2022,"Rioja, La",Intrarregional,Intramunicipal,Abonos,1.61,160.67
2022,"Rioja, La",Intrarregional,Intramunicipal,Productos Químicos,0.01,2.19
2022,"Rioja, La",Intrarregional,Intramunicipal,"Máquinas, Vehículos, Objetos Manufacturados Y Transacciones Especiales",6.83,590.16
2022,"Rioja, La",Intrarregional,Intermunicipal,Productos Agrícolas Y Animales Vivos,11.68,283.07
2022,"Rioja, La",Intrarregional,Intermunicipal,Productos Alimenticios Y Forrajes,19.93,705.39
2022,"Rioja, La",Intrarregional,Intermunicipal,Productos Petrolíferos,16.03,384.65
2022,"Rioja, La",Intrarregional,Intermunicipal,Minerales Y Residuos Para Refundición,0.92,27.11
2022,"Rioja, La",Intrarregional,Intermunicipal,Productos Metalúrgicos,0.74,22.3
2022,"Rioja, La",Intrarregional,Intermunicipal,Minerales En Bruto O Manufacturados Y Materiales De Construcción,28.33,874.56
2022,"Rioja, La",Intrarregional,Intermunicipal,Abonos,0.27,15.19
2022,"Rioja, La",Intrarregional,Intermunicipal,Productos Químicos,0.02,0.97
2022,"Rioja, La",Intrarregional,Intermunicipal,"Máquinas, Vehículos, Objetos Manufacturados Y Transacciones Especiales",33.96,835.03
2022,"Rioja, La",Interregional,Expedido,Productos Agrícolas Y Animales Vivos,219.9,1064.45
2022,"Rioja, La",Interregional,Expedido,Productos Alimenticios Y Forrajes,508.46,1920.32
2022,"Rioja, La",Interregional,Expedido,Productos Petrolíferos,10.64,70.08
2022,"Rioja, La",Interregional,Expedido,Minerales Y Residuos Para Refundición,10.85,65.02
2022,"Rioja, La",Interregional,Expedido,Productos Metalúrgicos,33.44,290.84
2022,"Rioja, La",Interregional,Expedido,Minerales En Bruto O Manufacturados Y Materiales De Construcción,101.61,790.01
2022,"Rioja, La",Interregional,Expedido,Abonos,5.4,75.99
2022,"Rioja, La",Interregional,Expedido,Productos Químicos,45.34,228.29
2022,"Rioja, La",Interregional,Expedido,"Máquinas, Vehículos, Objetos Manufacturados Y Transacciones Especiales",517.92,2150.43
2022,"Rioja, La",Interregional,Recibido,Productos Agrícolas Y Animales Vivos,184.67,860.05
2022,"Rioja, La",Interregional,Recibido,Productos Alimenticios Y Forrajes,339.61,3465.62
2022,"Rioja, La",Interregional,Recibido,Productos Petrolíferos,47.62,259.57
2022,"Rioja, La",Interregional,Recibido,Minerales Y Residuos Para Refundición,13.3,80.88
2022,"Rioja, La",Interregional,Recibido,Productos Metalúrgicos,36.19,252.62
2022,"Rioja, La",Interregional,Recibido,Minerales En Bruto O Manufacturados Y Materiales De Construcción,155.73,1343.24
2022,"Rioja, La",Interregional,Recibido,Abonos,19.43,40.0
2022,"Rioja, La",Interregional,Recibido,Productos Químicos,15.26,45.99
2022,"Rioja, La",Interregional,Recibido,"Máquinas, Vehículos, Objetos Manufacturados Y Transacciones Especiales",568.26,2227.41
2022,"Rioja, La",Internacional,Expedido,Productos Agrícolas Y Animales Vivos,24.64,15.06
2022,"Rioja, La",Internacional,Expedido,Productos Alimenticios Y Forrajes,65.08,62.82
2022,"Rioja, La",Internacional,Expedido,Productos Metalúrgicos,46.53,38.2
2022,"Rioja, La",Internacional,Expedido,Minerales En Bruto O Manufacturados Y Materiales De Construcción,8.66,38.49
2022,"Rioja, La",Internacional,Expedido,Abonos,7.57,20.13
2022,"Rioja, La",Internacional,Expedido,"Máquinas, Vehículos, Objetos Manufacturados Y Transacciones Especiales",205.55,417.53
2022,"Rioja, La",Internacional,Recibido,Productos Agrícolas Y Animales Vivos,51.37,36.38
2022,"Rioja, La",Internacional,Recibido,Productos Alimenticios Y Forrajes,77.46,67.91
2022,"Rioja, La",Internacional,Recibido,Productos Metalúrgicos,36.17,34.67
2022,"Rioja, La",Internacional,Recibido,Productos Químicos,5.09,17.91
2022,"Rioja, La",Internacional,Recibido,"Máquinas, Vehículos, Objetos Manufacturados Y Transacciones Especiales",162.57,185.31
2023,Andalucía,Intrarregional,Intramunicipal,Productos Agrícolas Y Animales Vivos,58.86,5953.26
2023,Andalucía,Intrarregional,Intramunicipal,Productos Alimenticios Y Forrajes,22.64,2325.37
2023,Andalucía,Intrarregional,Intramunicipal,Productos Petrolíferos,6.09,543.35
2023,Andalucía,Intrarregional,Intramunicipal,Minerales Y Residuos Para Refundición,1.19,131.72
2023,Andalucía,Intrarregional,Intramunicipal,Productos Metalúrgicos,5.25,523.18
2023,Andalucía,Intrarregional,Intramunicipal,Minerales En Bruto O Manufacturados Y Materiales De Construcción,318.44,37359.43
2023,Andalucía,Intrarregional,Intramunicipal,Abonos,8.4,1437.24
2023,Andalucía,Intrarregional,Intramunicipal,Productos Químicos,2.81,334.38
2023,Andalucía,Intrarregional,Intramunicipal,"Máquinas, Vehículos, Objetos Manufacturados Y Transacciones Especiales",47.17,5760.28
2023,Andalucía,Intrarregional,Intermunicipal,Productos Agrícolas Y Animales Vivos,1560.27,15498.1
2023,Andalucía,Intrarregional,Intermunicipal,Productos Alimenticios Y Forrajes,3310.94,29880.63
2023,Andalucía,Intrarregional,Intermunicipal,Combustibles Minerales Sólidos,2.38,21.23
2023,Andalucía,Intrarregional,Intermunicipal,Productos Petrolíferos,421.28,5211.02
2023,Andalucía,Intrarregional,Intermunicipal,Minerales Y Residuos Para Refundición,189.78,2847.49
2023,Andalucía,Intrarregional,Intermunicipal,Productos Metalúrgicos,200.37,1530.0
2023,Andalucía,Intrarregional,Intermunicipal,Minerales En Bruto O Manufacturados Y Materiales De Construcción,3147.63,67691.04
2023,Andalucía,Intrarregional,Intermunicipal,Abonos,249.83,2566.03
2023,Andalucía,Intrarregional,Intermunicipal,Productos Químicos,382.78,2478.64
2023,Andalucía,Intrarregional,Intermunicipal,"Máquinas, Vehículos, Objetos Manufacturados Y Transacciones Especiales",2426.53,20917.7
2023,Andalucía,Interregional,Expedido,Productos Agrícolas Y Animales Vivos,4228.33,8467.88
2023,Andalucía,Interregional,Expedido,Productos Alimenticios Y Forrajes,3485.57,6780.59
2023,Andalucía,Interregional,Expedido,Productos Petrolíferos,169.15,250.11
2023,Andalucía,Interregional,Expedido,Minerales Y Residuos Para Refundición,327.9,750.37
2023,Andalucía,Interregional,Expedido,Productos Metalúrgicos,771.02,1096.73
2023,Andalucía,Interregional,Expedido,Minerales En Bruto O Manufacturados Y Materiales De Construcción,1424.36,3519.65
2023,Andalucía,Interregional,Expedido,Abonos,326.97,684.52
2023,Andalucía,Interregional,Expedido,Productos Químicos,700.0,1127.13
2023,Andalucía,Interregional,Expedido,"Máquinas, Vehículos, Objetos Manufacturados Y Transacciones Especiales",3425.76,6712.08
2023,Andalucía,Interregional,Recibido,Productos Agrícolas Y Animales Vivos,1468.89,3538.63
2023,Andalucía,Interregional,Recibido,Productos Alimenticios Y Forrajes,4689.31,8842.29
2023,Andalucía,Interregional,Recibido,Combustibles Minerales Sólidos,51.69,119.68
2023,Andalucía,Interregional,Recibido,Productos Petrolíferos,172.8,730.35
2023,Andalucía,Interregional,Recibido,Minerales Y Residuos Para Refundición,213.35,375.64
2023,Andalucía,Interregional,Recibido,Productos Metalúrgicos,1019.6,1530.51
2023,Andalucía,Interregional,Recibido,Minerales En Bruto O Manufacturados Y Materiales De Construcción,1254.63,2624.72
2023,Andalucía,Interregional,Recibido,Abonos,372.94,770.03
2023,Andalucía,Interregional,Recibido,Productos Químicos,748.05,1281.73
2023,Andalucía,Interregional,Recibido,"Máquinas, Vehículos, Objetos Manufacturados Y Transacciones Especiales",6284.76,10687.7
2023,Andalucía,Internacional,Expedido,Productos Agrícolas Y Animales Vivos,5669.59,3038.27
2023,Andalucía,Internacional,Expedido,Productos Alimenticios Y Forrajes,854.74,777.96
2023,Andalucía,Internacional,Expedido,Productos Petrolíferos,14.29,36.3
2023,Andalucía,Internacional,Expedido,Minerales Y Residuos Para Refundición,31.14,56.23
2023,Andalucía,Internacional,Expedido,Productos Metalúrgicos,308.71,240.3
2023,Andalucía,Internacional,Expedido,Minerales En Bruto O Manufacturados Y Materiales De Construcción,292.84,724.46
2023,Andalucía,Internacional,Expedido,Abonos,109.01,285.52
2023,Andalucía,Internacional,Expedido,Productos Químicos,91.61,94.94
2023,Andalucía,Internacional,Expedido,"Máquinas, Vehículos, Objetos Manufacturados Y Transacciones Especiales",634.3,513.36
2023,Andalucía,Internacional,Recibido,Productos Agrícolas Y Animales Vivos,314.52,277.64
2023,Andalucía,Internacional,Recibido,Productos Alimenticios Y Forrajes,1150.91,916.15
2023,Andalucía,Internacional,Recibido,Productos Petrolíferos,19.09,39.51
2023,Andalucía,Internacional,Recibido,Productos Metalúrgicos,78.28,149.05
2023,Andalucía,Internacional,Recibido,Minerales En Bruto O Manufacturados Y Materiales De Construcción,90.35,55.11
2023,Andalucía,Internacional,Recibido,Abonos,16.84,49.28
2023,Andalucía,Internacional,Recibido,Productos Químicos,120.42,129.19
2023,Andalucía,Internacional,Recibido,"Máquinas, Vehículos, Objetos Manufacturados Y Transacciones Especiales",1249.55,782.57
2023,Aragón,Intrarregional,Intramunicipal,Productos Agrícolas Y Animales Vivos,6.56,544.83
2023,Aragón,Intrarregional,Intramunicipal,Productos Alimenticios Y Forrajes,15.38,1918.68
2023,Aragón,Intrarregional,Intramunicipal,Productos Petrolíferos,2.33,187.17
2023,Aragón,Intrarregional,Intramunicipal,Minerales Y Residuos Para Refundición,1.59,169.55
2023,Aragón,Intrarregional,Intramunicipal,Productos Metalúrgicos,0.78,64.52
2023,Aragón,Intrarregional,Intramunicipal,Minerales En Bruto O Manufacturados Y Materiales De Construcción,47.74,5275.7
2023,Aragón,Intrarregional,Intramunicipal,Abonos,14.87,1248.0
2023,Aragón,Intrarregional,Intramunicipal,Productos Químicos,5.37,380.78
2023,Aragón,Intrarregional,Intramunicipal,"Máquinas, Vehículos, Objetos Manufacturados Y Transacciones Especiales",27.92,3051.44
2023,Aragón,Intrarregional,Intermunicipal,Productos Agrícolas Y Animales Vivos,411.39,5681.71
2023,Aragón,Intrarregional,Intermunicipal,Productos Alimenticios Y Forrajes,528.51,8148.13
2023,Aragón,Intrarregional,Intermunicipal,Productos Petrolíferos,103.91,1586.73
2023,Aragón,Intrarregional,Intermunicipal,Minerales Y Residuos Para Refundición,18.63,438.49
2023,Aragón,Intrarregional,Intermunicipal,Productos Metalúrgicos,33.64,519.35
2023,Aragón,Intrarregional,Intermunicipal,Minerales En Bruto O Manufacturados Y Materiales De Construcción,472.87,13872.67
2023,Aragón,Intrarregional,Intermunicipal,Abonos,58.9,926.35
2023,Aragón,Intrarregional,Intermunicipal,Productos Químicos,66.69,1301.3
2023,Aragón,Intrarregional,Intermunicipal,"Máquinas, Vehículos, Objetos Manufacturados Y Transacciones Especiales",304.4,4475.51
2023,Aragón,Interregional,Expedido,Productos Agrícolas Y Animales Vivos,1024.62,4140.94
2023,Aragón,Interregional,Expedido,Productos Alimenticios Y Forrajes,1811.92,6631.81
2023,Aragón,Interregional,Expedido,Productos Petrolíferos,43.97,285.86
2023,Aragón,Interregional,Expedido,Minerales Y Residuos Para Refundición,114.0,438.3
2023,Aragón,Interregional,Expedido,Productos Metalúrgicos,267.99,713.89
2023,Aragón,Interregional,Expedido,Minerales En Bruto O Manufacturados Y Materiales De Construcción,1263.5,5727.75
2023,Aragón,Interregional,Expedido,Abonos,136.25,481.42
2023,Aragón,Interregional,Expedido,Productos Químicos,452.78,1325.34
2023,Aragón,Interregional,Expedido,"Máquinas, Vehículos, Objetos Manufacturados Y Transacciones Especiales",2921.66,9060.85
2023,Aragón,Interregional,Recibido,Productos Agrícolas Y Animales Vivos,1403.33,5788.15
2023,Aragón,Interregional,Recibido,Productos Alimenticios Y Forrajes,1561.28,6763.63
2023,Aragón,Interregional,Recibido,Combustibles Minerales Sólidos,32.71,83.64
2023,Aragón,Interregional,Recibido,Productos Petrolíferos,93.65,550.86
2023,Aragón,Interregional,Recibido,Minerales Y Residuos Para Refundición,284.2,890.25
2023,Aragón,Interregional,Recibido,Productos Metalúrgicos,524.52,1615.48
2023,Aragón,Interregional,Recibido,Minerales En Bruto O Manufacturados Y Materiales De Construcción,498.74,2010.95
2023,Aragón,Interregional,Recibido,Abonos,224.05,692.97
2023,Aragón,Interregional,Recibido,Productos Químicos,874.38,2607.05
2023,Aragón,Interregional,Recibido,"Máquinas, Vehículos, Objetos Manufacturados Y Transacciones Especiales",2531.67,7929.56
2023,Aragón,Internacional,Expedido,Productos Agrícolas Y Animales Vivos,231.04,296.79
2023,Aragón,Internacional,Expedido,Productos Alimenticios Y Forrajes,262.37,324.65
2023,Aragón,Internacional,Expedido,Minerales Y Residuos Para Refundición,21.57,18.59
2023,Aragón,Internacional,Expedido,Productos Metalúrgicos,69.54,94.86
2023,Aragón,Internacional,Expedido,Minerales En Bruto O Manufacturados Y Materiales De Construcción,456.59,614.77
2023,Aragón,Internacional,Expedido,Abonos,20.86,58.1
2023,Aragón,Internacional,Expedido,Productos Químicos,405.12,525.63
2023,Aragón,Internacional,Expedido,"Máquinas, Vehículos, Objetos Manufacturados Y Transacciones Especiales",872.05,902.6
2023,Aragón,Internacional,Recibido,Productos Agrícolas Y Animales Vivos,614.11,1120.92
2023,Aragón,Internacional,Recibido,Productos Alimenticios Y Forrajes,196.08,251.22
2023,Aragón,Internacional,Recibido,Minerales Y Residuos Para Refundición,85.62,134.82
2023,Aragón,Internacional,Recibido,Productos Metalúrgicos,73.58,56.56
2023,Aragón,Internacional,Recibido,Minerales En Bruto O Manufacturados Y Materiales De Construcción,34.29,33.63
2023,Aragón,Internacional,Recibido,Abonos,25.93,31.27
2023,Aragón,Internacional,Recibido,Productos Químicos,437.93,532.93
2023,Aragón,Internacional,Recibido,"Máquinas, Vehículos, Objetos Manufacturados Y Transacciones Especiales",837.42,694.69
2023,"Asturias, Principado de",Intrarregional,Intramunicipal,Productos Agrícolas Y Animales Vivos,7.39,991.48
2023,"Asturias, Principado de",Intrarregional,Intramunicipal,Productos Alimenticios Y Forrajes,1.1,91.25
2023,"Asturias, Principado de",Intrarregional,Intramunicipal,Combustibles Minerales Sólidos,0.66,163.9
2023,"Asturias, Principado de",Intrarregional,Intramunicipal,Productos Petrolíferos,1.16,146.52
2023,"Asturias, Principado de",Intrarregional,Intramunicipal,Minerales Y Residuos Para Refundición,15.12,2970.25
2023,"Asturias, Principado de",Intrarregional,Intramunicipal,Productos Metalúrgicos,17.9,1839.72
2023,"Asturias, Principado de",Intrarregional,Intramunicipal,Minerales En Bruto O Manufacturados Y Materiales De Construcción,40.53,4245.65
2023,"Asturias, Principado de",Intrarregional,Intramunicipal,Abonos,0.16,23.38
2023,"Asturias, Principado de",Intrarregional,Intramunicipal,Productos Químicos,0.19,16.94
2023,"Asturias, Principado de",Intrarregional,Intramunicipal,"Máquinas, Vehículos, Objetos Manufacturados Y Transacciones Especiales",5.19,474.16
2023,"Asturias, Principado de",Intrarregional,Intermunicipal,Productos Agrícolas Y Animales Vivos,101.39,1801.11
2023,"Asturias, Principado de",Intrarregional,Intermunicipal,Productos Alimenticios Y Forrajes,101.29,1913.0
2023,"Asturias, Principado de",Intrarregional,Intermunicipal,Combustibles Minerales Sólidos,17.39,693.76
