Año,CCAA,Provincia,Tipo,Funcion,Superficie_m2
2023,"Madrid, Comunidad de",Madrid,Plataforma logística industria,Plat. log. industria non food gran consumo,34700.0
2023,"Madrid, Comunidad de",Madrid,Plataforma logística industria,Plat. log. industria / varios,796880.0
2023,"Madrid, Comunidad de",Madrid,Plataforma logística industria,Plat. log. temp. controlada ind. alimentaria,265072.0
2023,"Madrid, Comunidad de",Madrid,Plataforma mixta,Plataforma mixta,21600.0
2023,"Madrid, Comunidad de",Madrid,Instalaciones especializadas,Frigorífico de servicios,27986.0
2023,"Madrid, Comunidad de",Madrid,Instalaciones especializadas,Almacén farmacéutico,0.0
2023,"Madrid, Comunidad de",Madrid,Instalaciones especializadas,Plat. log. mercancías peligrosas,26009.0
2023,"Madrid, Comunidad de",Madrid,Instalaciones especializadas,Plataforma automóvil,800.0
2023,"Madrid, Comunidad de",Madrid,Instalaciones especializadas,Plat. log. textil,120920.0
2023,Melilla,Melilla,Almacenes transporte,Almacén aduanas / fiscal,500.0
2023,Melilla,Melilla,Almacenes transporte,Almacén paquetería,300.0
2023,Melilla,Melilla,Almacenes transporte,Almacén transportista,1120.0
2023,Melilla,Melilla,Plataforma logística distribución,Plat. log. distribución base alimentaria,0.0
2023,Melilla,Melilla,Plataforma logística distribución,Plat. log. distribución droguería-perfumería,0.0
2023,Melilla,Melilla,Plataforma logística distribución,Plat. log. distribución electro / tecnológica,0.0
2023,Melilla,Melilla,Plataforma logística distribución,Plat. log. distribución sanitaria,0.0
2023,Melilla,Melilla,Plataforma logística distribución,Plat. log. distribución material construcción,0.0
2023,Melilla,Melilla,Plataforma logística distribución,Plat. log. distribución non food,0.0
2023,Melilla,Melilla,Plataforma logística distribución,Plat. log. distribución / varios,0.0
2023,Melilla,Melilla,Plataforma logística distribución,Plat. log. temp. controlada dis. alimentaria,0.0
2023,Melilla,Melilla,Plataforma logística distribución,Plat. log. e-commerce,0.0
2023,Melilla,Melilla,Plataforma logística industria,Plat. log. industria alimentación y bebidas,0.0
2023,Melilla,Melilla,Plataforma logística industria,Plat. log. industria electro / tecnológica,0.0
2023,Melilla,Melilla,Plataforma logística industria,Plat. log. industria sanitaria,0.0
2023,Melilla,Melilla,Plataforma logística industria,Plat. log. industria material construcción,0.0
2023,Melilla,Melilla,Plataforma logística industria,Plat. log. industria non food gran consumo,0.0
2023,Melilla,Melilla,Plataforma logística industria,Plat. log. industria / varios,0.0
2023,Melilla,Melilla,Plataforma logística industria,Plat. log. temp. controlada ind. alimentaria,1000.0
2023,Melilla,Melilla,Plataforma mixta,Plataforma mixta,0.0
2023,Melilla,Melilla,Instalaciones especializadas,Frigorífico de servicios,0.0
2023,Melilla,Melilla,Instalaciones especializadas,Almacén farmacéutico,0.0
2023,Melilla,Melilla,Instalaciones especializadas,Plat. log. mercancías peligrosas,0.0
2023,Melilla,Melilla,Instalaciones especializadas,Plataforma automóvil,0.0
2023,Melilla,Melilla,Instalaciones especializadas,Plat. log. textil,0.0
2023,"Murcia, Región de",Murcia,Almacenes transporte,Almacén aduanas / fiscal,0.0
2023,"Murcia, Región de",Murcia,Almacenes transporte,Almacén paquetería,51878.0
2023,"Murcia, Región de",Murcia,Almacenes transporte,Almacén transportista,219670.0
2023,"Murcia, Región de",Murcia,Plataforma logística distribución,Plat. log. distribución base alimentaria,160300.0
2023,"Murcia, Región de",Murcia,Plataforma logística distribución,Plat. log. distribución droguería-perfumería,750.0
2023,"Murcia, Región de",Murcia,Plataforma logística distribución,Plat. log. distribución electro / tecnológica,13300.0
2023,"Murcia, Región de",Murcia,Plataforma logística distribución,Plat. log. distribución sanitaria,5000.0
2023,"Murcia, Región de",Murcia,Plataforma logística distribución,Plat. log. distribución material construcción,1400.0
2023,"Murcia, Región de",Murcia,Plataforma logística distribución,Plat. log. distribución non food,2500.0
2023,"Murcia, Región de",Murcia,Plataforma logística distribución,Plat. log. distribución / varios,115970.0
2023,"Murcia, Región de",Murcia,Plataforma logística distribución,Plat. log. temp. controlada dis. alimentaria,38000.0
2023,"Murcia, Región de",Murcia,Plataforma logística distribución,Plat. log. e-commerce,177500.0
2023,"Murcia, Región de",Murcia,Plataforma logística industria,Plat. log. industria alimentación y bebidas,89900.0
2023,"Murcia, Región de",Murcia,Plataforma logística industria,Plat. log. industria electro / tecnológica,0.0
2023,"Murcia, Región de",Murcia,Plataforma logística industria,Plat. log. industria sanitaria,8000.0
2023,"Murcia, Región de",Murcia,Plataforma logística industria,Plat. log. industria material construcción,7700.0
2023,"Murcia, Región de",Murcia,Plataforma logística industria,Plat. log. industria non food gran consumo,0.0
2023,"Murcia, Región de",Murcia,Plataforma logística industria,Plat. log. industria / varios,104900.0
2023,"Murcia, Región de",Murcia,Plataforma logística industria,Plat. log. temp. controlada ind. alimentaria,149500.0
2023,"Murcia, Región de",Murcia,Plataforma mixta,Plataforma mixta,7400.0
2023,"Murcia, Región de",Murcia,Instalaciones especializadas,Frigorífico de servicios,0.0
2023,"Murcia, Región de",Murcia,Instalaciones especializadas,Almacén farmacéutico,0.0
2023,"Murcia, Región de",Murcia,Instalaciones especializadas,Plat. log. mercancías peligrosas,0.0
2023,"Murcia, Región de",Murcia,Instalaciones especializadas,Plataforma automóvil,0.0
2023,"Murcia, Región de",Murcia,Instalaciones especializadas,Plat. log. textil,0.0
2023,"Navarra, Comunidad Foral de",Navarra,Almacenes transporte,Almacén aduanas / fiscal,1000.0
2023,"Navarra, Comunidad Foral de",Navarra,Almacenes transporte,Almacén paquetería,21927.0
2023,"Navarra, Comunidad Foral de",Navarra,Almacenes transporte,Almacén transportista,47500.0
2023,"Navarra, Comunidad Foral de",Navarra,Plataforma logística distribución,Plat. log. distribución base alimentaria,23000.0
2023,"Navarra, Comunidad Foral de",Navarra,Plataforma logística distribución,Plat. log. distribución droguería-perfumería,1000.0
2023,"Navarra, Comunidad Foral de",Navarra,Plataforma logística distribución,Plat. log. distribución electro / tecnológica,0.0
2023,"Navarra, Comunidad Foral de",Navarra,Plataforma logística distribución,Plat. log. distribución sanitaria,0.0
2023,"Navarra, Comunidad Foral de",Navarra,Plataforma logística distribución,Plat. log. distribución material construcción,14000.0
2023,"Navarra, Comunidad Foral de",Navarra,Plataforma logística distribución,Plat. log. distribución non food,0.0
2023,"Navarra, Comunidad Foral de",Navarra,Plataforma logística distribución,Plat. log. distribución / varios,54700.0
2023,"Navarra, Comunidad Foral de",Navarra,Plataforma logística distribución,Plat. log. temp. controlada dis. alimentaria,10000.0
2023,"Navarra, Comunidad Foral de",Navarra,Plataforma logística distribución,Plat. log. e-commerce,0.0
2023,"Navarra, Comunidad Foral de",Navarra,Plataforma logística industria,Plat. log. industria alimentación y bebidas,15000.0
2023,"Navarra, Comunidad Foral de",Navarra,Plataforma logística industria,Plat. log. industria electro / tecnológica,0.0
2023,"Navarra, Comunidad Foral de",Navarra,Plataforma logística industria,Plat. log. industria sanitaria,10500.0
2023,"Navarra, Comunidad Foral de",Navarra,Plataforma logística industria,Plat. log. industria material construcción,60000.0
2023,"Navarra, Comunidad Foral de",Navarra,Plataforma logística industria,Plat. log. industria non food gran consumo,0.0
2023,"Navarra, Comunidad Foral de",Navarra,Plataforma logística industria,Plat. log. industria / varios,159623.0
2023,"Navarra, Comunidad Foral de",Navarra,Plataforma logística industria,Plat. log. temp. controlada ind. alimentaria,19195.0
2023,"Navarra, Comunidad Foral de",Navarra,Plataforma mixta,Plataforma mixta,0.0
2023,"Navarra, Comunidad Foral de",Navarra,Instalaciones especializadas,Frigorífico de servicios,51000.0
2023,"Navarra, Comunidad Foral de",Navarra,Instalaciones especializadas,Almacén farmacéutico,0.0
2023,"Navarra, Comunidad Foral de",Navarra,Instalaciones especializadas,Plat. log. mercancías peligrosas,0.0
2023,"Navarra, Comunidad Foral de",Navarra,Instalaciones especializadas,Plataforma automóvil,0.0
2023,"Navarra, Comunidad Foral de",Navarra,Instalaciones especializadas,Plat. log. textil,0.0
2023,País Vasco,Álava,Almacenes transporte,Almacén aduanas / fiscal,0.0
2023,País Vasco,Álava,Almacenes transporte,Almacén paquetería,44037.0
2023,País Vasco,Álava,Almacenes transporte,Almacén transportista,50940.0
2023,País Vasco,Álava,Plataforma logística distribución,Plat. log. distribución base alimentaria,148280.0
2023,País Vasco,Álava,Plataforma logística distribución,Plat. log. distribución droguería-perfumería,0.0
2023,País Vasco,Álava,Plataforma logística distribución,Plat. log. distribución electro / tecnológica,750.0
2023,País Vasco,Álava,Plataforma logística distribución,Plat. log. distribución sanitaria,0.0
2023,País Vasco,Álava,Plataforma logística distribución,Plat. log. distribución material construcción,0.0
2023,País Vasco,Álava,Plataforma logística distribución,Plat. log. distribución non food,0.0
2023,País Vasco,Álava,Plataforma logística distribución,Plat. log. distribución / varios,14800.0
2023,País Vasco,Álava,Plataforma logística distribución,Plat. log. temp. controlada dis. alimentaria,17600.0
2023,País Vasco,Álava,Plataforma logística distribución,Plat. log. e-commerce,0.0
2023,País Vasco,Álava,Plataforma logística industria,Plat. log. industria alimentación y bebidas,35048.0
2023,País Vasco,Álava,Plataforma logística industria,Plat. log. industria electro / tecnológica,0.0
2023,País Vasco,Álava,Plataforma logística industria,Plat. log. industria sanitaria,0.0
2023,País Vasco,Álava,Plataforma logística industria,Plat. log. industria material construcción,0.0
2023,País Vasco,Álava,Plataforma logística industria,Plat. log. industria non food gran consumo,0.0
2023,País Vasco,Álava,Plataforma logística industria,Plat. log. industria / varios,215271.0
2023,País Vasco,Álava,Plataforma logística industria,Plat. log. temp. controlada ind. alimentaria,5600.0
2023,País Vasco,Álava,Plataforma mixta,Plataforma mixta,0.0
2023,País Vasco,Álava,Instalaciones especializadas,Frigorífico de servicios,4700.0
2023,País Vasco,Álava,Instalaciones especializadas,Almacén farmacéutico,0.0
2023,País Vasco,Álava,Instalaciones especializadas,Plat. log. mercancías peligrosas,0.0
2023,País Vasco,Álava,Instalaciones especializadas,Plataforma automóvil,0.0
2023,País Vasco,Álava,Instalaciones especializadas,Plat. log. textil,48000.0
2023,País Vasco,Guipúzcoa,Almacenes transporte,Almacén aduanas / fiscal,0.0
2023,País Vasco,Guipúzcoa,Almacenes transporte,Almacén paquetería,28192.0
2023,País Vasco,Guipúzcoa,Almacenes transporte,Almacén transportista,44693.0
2023,País Vasco,Guipúzcoa,Plataforma logística distribución,Plat. log. distribución base alimentaria,41974.0
2023,País Vasco,Guipúzcoa,Plataforma logística distribución,Plat. log. distribución droguería-perfumería,0.0
2023,País Vasco,Guipúzcoa,Plataforma logística distribución,Plat. log. distribución electro / tecnológica,2150.0
2023,País Vasco,Guipúzcoa,Plataforma logística distribución,Plat. log. distribución sanitaria,0.0
2023,País Vasco,Guipúzcoa,Plataforma logística distribución,Plat. log. distribución material construcción,0.0
2023,País Vasco,Guipúzcoa,Plataforma logística distribución,Plat. log. distribución non food,0.0
2023,País Vasco,Guipúzcoa,Plataforma logística distribución,Plat. log. distribución / varios,13200.0
2023,País Vasco,Guipúzcoa,Plataforma logística distribución,Plat. log. temp. controlada dis. alimentaria,4000.0
2023,País Vasco,Guipúzcoa,Plataforma logística distribución,Plat. log. e-commerce,0.0
2023,País Vasco,Guipúzcoa,Plataforma logística industria,Plat. log. industria alimentación y bebidas,0.0
2023,País Vasco,Guipúzcoa,Plataforma logística industria,Plat. log. industria electro / tecnológica,0.0
2023,País Vasco,Guipúzcoa,Plataforma logística industria,Plat. log. industria sanitaria,0.0
2023,País Vasco,Guipúzcoa,Plataforma logística industria,Plat. log. industria material construcción,0.0
2023,País Vasco,Guipúzcoa,Plataforma logística industria,Plat. log. industria non food gran consumo,0.0
2023,País Vasco,Guipúzcoa,Plataforma logística industria,Plat. log. industria / varios,148902.0
2023,País Vasco,Guipúzcoa,Plataforma logística industria,Plat. log. temp. controlada ind. alimentaria,3467.0
2023,País Vasco,Guipúzcoa,Plataforma mixta,Plataforma mixta,9445.0
2023,País Vasco,Guipúzcoa,Instalaciones especializadas,Frigorífico de servicios,0.0
2023,País Vasco,Guipúzcoa,Instalaciones especializadas,Almacén farmacéutico,0.0
2023,País Vasco,Guipúzcoa,Instalaciones especializadas,Plat. log. mercancías peligrosas,0.0
2023,País Vasco,Guipúzcoa,Instalaciones especializadas,Plataforma automóvil,0.0
2023,País Vasco,Guipúzcoa,Instalaciones especializadas,Plat. log. textil,0.0
2023,País Vasco,Vizcaya,Almacenes transporte,Almacén aduanas / fiscal,0.0
2023,País Vasco,Vizcaya,Almacenes transporte,Almacén paquetería,34586.0
2023,País Vasco,Vizcaya,Almacenes transporte,Almacén transportista,73480.0
2023,País Vasco,Vizcaya,Plataforma logística distribución,Plat. log. distribución base alimentaria,61000.0
2023,País Vasco,Vizcaya,Plataforma logística distribución,Plat. log. distribución droguería-perfumería,6100.0
2023,País Vasco,Vizcaya,Plataforma logística distribución,Plat. log. distribución electro / tecnológica,19050.0
2023,País Vasco,Vizcaya,Plataforma logística distribución,Plat. log. distribución sanitaria,0.0
2023,País Vasco,Vizcaya,Plataforma logística distribución,Plat. log. distribución material construcción,0.0
2023,País Vasco,Vizcaya,Plataforma logística distribución,Plat. log. distribución non food,0.0
2023,País Vasco,Vizcaya,Plataforma logística distribución,Plat. log. distribución / varios,45150.0
2023,País Vasco,Vizcaya,Plataforma logística distribución,Plat. log. temp. controlada dis. alimentaria,17200.0
2023,País Vasco,Vizcaya,Plataforma logística distribución,Plat. log. e-commerce,8000.0
2023,País Vasco,Vizcaya,Plataforma logística industria,Plat. log. industria alimentación y bebidas,14030.0
2023,País Vasco,Vizcaya,Plataforma logística industria,Plat. log. industria electro / tecnológica,18000.0
